t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
0.46,23.607717514038086,-0.6807037591934204,12.746190071105957,-1.137058973312378,-1.1434262990951538,26.8375301361084,27.040897369384766,-0.0,-0.0,-0.0,-0.0,off
0.48,23.601537704467773,-0.7682644128799438,12.677328109741211,-1.1418622732162476,-1.1432697772979736,26.80181884765625,27.015859603881836,-0.0,0.0,-0.0,-0.0,off
0.5,23.60314178466797,-0.8147121667861938,12.612394332885742,-1.1400071382522583,-1.1429435014724731,26.77395248413086,26.99056053161621,-0.0,0.0,-0.0,-0.0,off
0.52,23.63062858581543,-0.8459345102310181,12.581598281860352,-1.1416808366775513,-1.1428171396255493,26.78467559814453,26.968948364257812,-0.0,0.0,-0.0,-0.0,off
0.54,23.63743019104004,-0.9525028467178345,12.552515983581543,-1.1512631177902222,-1.1436617374420166,26.780609130859375,26.949026107788086,-0.0,-0.0,-0.0,-0.0,off
0.56,23.62977409362793,-1.002562165260315,12.520079612731934,-1.1569160223007202,-1.1449871063232422,26.760488510131836,26.92915153503418,-0.0,-0.0,-0.0,-0.0,off
0.58,23.622365951538086,-1.0421940088272095,12.465174674987793,-1.1493524312973022,-1.1454236507415771,26.729812622070312,26.908241271972656,-0.0,0.0,-0.0,-0.0,off
0.6,23.61970329284668,-1.1084696054458618,12.413151741027832,-1.1379159688949585,-1.1446728706359863,26.70590591430664,26.887020111083984,-0.0,0.0,-0.0,-0.0,off
0.62,23.641042709350586,-1.1888271570205688,12.376708030700684,-1.1494542360305786,-1.1451510190963745,26.711328506469727,26.868425369262695,-0.0,-0.0,-0.0,-0.0,off
0.64,23.63812255859375,-1.2373701333999634,12.337855339050293,-1.1616612672805786,-1.1468019485473633,26.692970275878906,26.849903106689453,-0.0,-0.0,-0.0,-0.0,off
0.66,23.61715316772461,-1.3024879693984985,12.270233154296875,-1.1702736616134644,-1.1491491794586182,26.64629554748535,26.82854461669922,-0.0,-0.0,-0.0,-0.0,off
0.68,23.63169288635254,-1.3530670404434204,12.217608451843262,-1.1730579137802124,-1.1515400409698486,26.637523651123047,26.808454513549805,-0.0,-0.0,-0.0,-0.0,off
0.7000000000000001,23.6506290435791,-1.4007869958877563,12.162353515625,-1.1632134914398193,-1.1527073383331299,26.63150978088379,26.789779663085938,-0.0,-0.0,-0.0,-0.0,off
0.72,23.642118453979492,-1.4599424600601196,12.117941856384277,-1.1740779876708984,-1.1548444032669067,26.606874465942383,26.770523071289062,-0.0,-0.0,-0.0,-0.0,off
0.74,23.633642196655273,-1.5080868005752563,12.101455688476562,-1.1988954544067383,-1.1592494249343872,26.59452247619629,26.752033233642578,-0.0,-0.0,-0.0,-0.0,off
0.76,23.61475944519043,-1.525988221168518,12.007025718688965,-1.1894550323486328,-1.162269949913025,26.535903930664062,26.72955322265625,-0.0,-0.0,-0.0,-0.0,off
0.78,23.62404441833496,-1.5203911066055298,11.973286628723145,-1.1890251636505127,-1.1649454832077026,26.528600692749023,26.70871353149414,-0.0,-0.0,-0.0,-0.0,off
0.8,23.62340545654297,-1.5430618524551392,11.946310043334961,-1.1999400854110718,-1.1684449911117554,26.517175674438477,26.688886642456055,-0.0,-0.0,-0.0,-0.0,off
0.8200000000000001,23.640581130981445,-1.6220184564590454,11.89028263092041,-1.2044579982757568,-1.1720463037490845,26.512012481689453,26.67045021057129,0.0,-0.0,-0.0,0.0,off
0.84,23.63898277282715,-1.650795578956604,11.862645149230957,-1.2167527675628662,-1.1765168905258179,26.499980926513672,26.652713775634766,-0.0,-0.0,-0.0,-0.0,off
0.86,23.63271141052246,-1.672690987586975,11.792750358581543,-1.209177017211914,-1.1797828674316406,26.464540481567383,26.633220672607422,-0.0,0.0,-0.0,-0.0,off
0.88,23.62651824951172,-1.7164474725723267,11.739006042480469,-1.2008845806121826,-1.181892991065979,26.437904357910156,26.613008499145508,-0.0,-0.0,-0.0,-0.0,off
0.9,23.63526153564453,-1.7563625574111938,11.736489295959473,-1.2233033180236816,-1.1860339641571045,26.447223663330078,26.595813751220703,-0.0,-0.0,-0.0,-0.0,off
0.92,23.634889602661133,-1.8196626901626587,11.70079517364502,-1.2526752948760986,-1.1926980018615723,26.435352325439453,26.579130172729492,-0.0,-0.0,-0.0,-0.0,off
0.9400000000000001,23.623199462890625,-1.8380180597305298,11.630940437316895,-1.2515807151794434,-1.1985862255096436,26.395315170288086,26.56012535095215,-0.0,-0.0,-0.0,-0.0,off
0.96,23.609821319580078,-1.8745914697647095,11.583687782287598,-1.2485182285308838,-1.2035794258117676,26.36511993408203,26.540019989013672,-0.0,-0.0,-0.0,-0.0,off
0.98,23.602712631225586,-1.8898769617080688,11.538735389709473,-1.2565258741378784,-1.208873987197876,26.340124130249023,26.519466400146484,-0.0,0.0,-0.0,-0.0,off
1.0,23.598299026489258,-1.951194405555725,11.504730224609375,-1.2833352088928223,-1.2163201570510864,26.325759887695312,26.499515533447266,-0.0,0.0,-0.0,-0.0,off
1.02,23.599275588989258,-1.9919334650039673,11.434752464294434,-1.279088020324707,-1.2225968837738037,26.299184799194336,26.47886848449707,-0.0,0.0,-0.0,-0.0,off
1.04,23.59684944152832,-1.9775491952896118,11.379717826843262,-1.2675938606262207,-1.2270965576171875,26.272037506103516,26.457637786865234,-0.0,-0.0,-0.0,-0.0,off
1.06,23.59989356994629,-1.9796043634414673,11.343426704406738,-1.2729265689849854,-1.2316795587539673,26.25922966003418,26.43730354309082,-0.0,-0.0,-0.0,-0.0,off
1.08,23.596399307250977,-2.035743236541748,11.309964179992676,-1.2925631999969482,-1.2377679347991943,26.24594497680664,26.417661666870117,-0.0,-0.0,-0.0,-0.0,off
1.1,23.60853385925293,-2.0783753395080566,11.278347969055176,-1.3095860481262207,-1.2449496984481812,26.246591567993164,26.400049209594727,-0.0,-0.0,-0.0,-0.0,off
1.12,23.597261428833008,-2.0779223442077637,11.225061416625977,-1.3002021312713623,-1.2504749298095703,26.21355628967285,26.380931854248047,-0.0,-0.0,-0.0,-0.0,off
1.1400000000000001,23.58751678466797,-2.0837531089782715,11.202629089355469,-1.303005337715149,-1.2557278871536255,26.195646286010742,26.361995697021484,-0.0,-0.0,-0.0,-0.0,off
1.16,23.585481643676758,-2.131314754486084,11.178101539611816,-1.3142670392990112,-1.2615817785263062,26.18716049194336,26.344104766845703,0.0,0.0,-0.0,0.0,off
1.18,23.58687400817871,-2.1312975883483887,11.148903846740723,-1.340988039970398,-1.2695223093032837,26.17596435546875,26.326929092407227,0.0,-0.0,-0.0,0.0,off
1.2,23.591089248657227,-2.1512560844421387,11.10796070098877,-1.3527860641479492,-1.2778486013412476,26.163986206054688,26.310277938842773,0.0,-0.0,-0.0,0.0,off
1.22,23.59620475769043,-2.178191661834717,11.055014610290527,-1.3504581451416016,-1.285109519958496,26.148399353027344,26.29371452331543,-0.0,-0.0,-0.0,-0.0,off
1.24,23.610998153686523,-2.2252440452575684,11.002952575683594,-1.3470698595046997,-1.2913055419921875,26.143754959106445,26.27829933166504,-0.0,-0.0,-0.0,-0.0,off
1.26,23.633499145507812,-2.2586607933044434,10.993858337402344,-1.3627554178237915,-1.2984504699707031,26.163118362426758,26.266389846801758,-0.0,-0.0,-0.0,-0.0,off
1.28,23.59730339050293,-2.296485424041748,10.928925514221191,-1.365558385848999,-1.3051612377166748,26.106473922729492,26.249984741210938,0.0,0.0,-0.0,0.0,off
1.3,23.552919387817383,-2.2446160316467285,10.900413513183594,-1.3730175495147705,-1.3119468688964844,26.04990005493164,26.229673385620117,0.0,0.0,-0.0,0.0,off
1.32,23.54867172241211,-2.2710928916931152,10.889941215515137,-1.3910573720932007,-1.3198578357696533,26.043973922729492,26.210830688476562,-0.0,0.0,-0.0,-0.0,off
1.34,23.56626319885254,-2.28517484664917,10.852168083190918,-1.3842343091964722,-1.3262954950332642,26.045351028442383,26.194007873535156,-0.0,-0.0,-0.0,-0.0,off
1.36,23.56084632873535,-2.339566707611084,10.821694374084473,-1.3837535381317139,-1.3320412635803223,26.032596588134766,26.177568435668945,-0.0,-0.0,-0.0,-0.0,off
1.3800000000000001,23.562524795532227,-2.356431484222412,10.819109916687012,-1.3998031616210938,-1.3388174772262573,26.034563064575195,26.163009643554688,-0.0,-0.0,-0.0,-0.0,off
1.4000000000000001,23.551836013793945,-2.3546500205993652,10.78951358795166,-1.3808479309082031,-1.3430204391479492,26.012439727783203,26.147720336914062,-0.0,-0.0,-0.0,-0.0,off
1.42,23.54265785217285,-2.3647379875183105,10.783223152160645,-1.3936914205551147,-1.3480875492095947,26.00243377685547,26.13299560546875,0.0,-0.0,-0.0,0.0,off
1.44,23.547964096069336,-2.404275417327881,10.77687931060791,-1.4154484272003174,-1.3548235893249512,26.00823402404785,26.120323181152344,-0.0,-0.0,-0.0,-0.0,off
1.46,23.527355194091797,-2.4868407249450684,10.741120338439941,-1.418339490890503,-1.3611750602722168,25.982542037963867,26.106292724609375,-0.0,0.0,-0.0,-0.0,off
1.48,23.53148078918457,-2.5076327323913574,10.707374572753906,-1.4126427173614502,-1.3663218021392822,25.974346160888672,26.092845916748047,-0.0,-0.0,-0.0,-0.0,off
1.5,23.526775360107422,-2.5224480628967285,10.71240520477295,-1.4201836585998535,-1.3717079162597656,25.97359275817871,26.080707550048828,-0.0,-0.0,-0.0,-0.0,off
1.52,23.520170211791992,-2.5251688957214355,10.708427429199219,-1.4385111331939697,-1.3783882856369019,25.96623420715332,26.06908416748047,-0.0,0.0,-0.0,-0.0,off
1.54,23.49757957458496,-2.53633451461792,10.667192459106445,-1.4449180364608765,-1.3850412368774414,25.92987060546875,26.054988861083984,-0.0,-0.0,-0.0,-0.0,off
1.56,23.49867820739746,-2.5780253410339355,10.641447067260742,-1.4511409997940063,-1.3916511535644531,25.92439842224121,26.041738510131836,-0.0,-0.0,-0.0,-0.0,off
1.58,23.49919319152832,-2.5478062629699707,10.594613075256348,-1.428217887878418,-1.3953077793121338,25.902687072753906,26.027667999267578,-0.0,-0.0,-0.0,-0.0,off
1.6,23.49886131286621,-2.575960636138916,10.573556900024414,-1.4271031618118286,-1.3984873294830322,25.89656639099121,26.014387130737305,-0.0,-0.0,-0.0,-0.0,off
1.62,23.51714515686035,-2.5871939659118652,10.580434799194336,-1.44570791721344,-1.4032094478607178,25.917083740234375,26.004512786865234,-0.0,-0.0,-0.0,-0.0,off
1.6400000000000001,23.487518310546875,-2.5904011726379395,10.559767723083496,-1.46974515914917,-1.409862995147705,25.8820858001709,25.992145538330078,-0.0,0.0,-0.0,-0.0,off
1.6600000000000001,23.488588333129883,-2.5928244590759277,10.534565925598145,-1.4700995683670044,-1.415886640548706,25.873029708862305,25.980112075805664,-0.0,-0.0,-0.0,-0.0,off
1.68,23.500083923339844,-2.633664608001709,10.518568992614746,-1.4646029472351074,-1.4207582473754883,25.88108253479004,25.970077514648438,-0.0,-0.0,-0.0,-0.0,off
1.7,23.494041442871094,-2.644925594329834,10.52016544342041,-1.4716393947601318,-1.4258463382720947,25.87739372253418,25.960693359375,-0.0,-0.0,-0.0,-0.0,off
1.72,23.501649856567383,-2.703050136566162,10.504135131835938,-1.4722999334335327,-1.4304916858673096,25.88379669189453,25.95285987854004,-0.0,-0.0,-0.0,-0.0,off
1.74,23.48334312438965,-2.7771716117858887,10.481919288635254,-1.4752686023712158,-1.4349693059921265,25.86601448059082,25.943988800048828,-0.0,0.0,-0.0,-0.0,off
1.76,23.46180534362793,-2.7870612144470215,10.457627296447754,-1.489983320236206,-1.4404706954956055,25.83768653869629,25.933189392089844,-0.0,0.0,-0.0,-0.0,off
1.78,23.436861038208008,-2.7648282051086426,10.439753532409668,-1.4935472011566162,-1.445778250694275,25.805410385131836,25.9202823638916,-0.0,-0.0,-0.0,-0.0,off
1.8,23.420452117919922,-2.792907238006592,10.443647384643555,-1.495525598526001,-1.4507529735565186,25.79511070251465,25.907644271850586,-0.0,-0.0,-0.0,-0.0,off
1.82,23.451513290405273,-2.778205394744873,10.426759719848633,-1.5066447257995605,-1.456342101097107,25.81490135192871,25.898273468017578,-0.0,-0.0,-0.0,-0.0,off
1.84,23.435876846313477,-2.8315024375915527,10.383814811706543,-1.4960074424743652,-1.46030855178833,25.789169311523438,25.88722801208496,-0.0,-0.0,-0.0,-0.0,off
1.86,23.45781707763672,-2.843811511993408,10.342589378356934,-1.4707636833190918,-1.4613540172576904,25.79390525817871,25.877748489379883,-0.0,-0.0,-0.0,-0.0,off
1.8800000000000001,23.465673446655273,-2.885556697845459,10.349261283874512,-1.4834386110305786,-1.4635624885559082,25.808361053466797,25.870662689208984,-0.0,-0.0,-0.0,-0.0,off
1.9000000000000001,23.439668655395508,-2.864863872528076,10.310200691223145,-1.48875093460083,-1.4660813808441162,25.76675796508789,25.860151290893555,-0.0,-0.0,-0.0,-0.0,off
1.92,23.421030044555664,-2.8742823600769043,10.282919883728027,-1.4956163167953491,-1.4690349102020264,25.73994255065918,25.84801483154297,0.0,-0.0,-0.0,0.0,off
1.94,23.41032600402832,-2.8677916526794434,10.24291706085205,-1.5096081495285034,-1.4730921983718872,25.713516235351562,25.83445167541504,-0.0,-0.0,-0.0,-0.0,off
1.96,23.391937255859375,-2.9052252769470215,10.202692985534668,-1.5125858783721924,-1.477041482925415,25.68497657775879,25.819368362426758,-0.0,0.0,-0.0,-0.0,off
1.98,23.40887451171875,-2.9173645973205566,10.204691886901855,-1.5309436321258545,-1.4824317693710327,25.70256996154785,25.807571411132812,-0.0,0.0,-0.0,-0.0,off
2.0,23.427202224731445,-2.907111644744873,10.180232048034668,-1.5395901203155518,-1.4881476163864136,25.70840835571289,25.797544479370117,-0.0,0.0,-0.0,-0.0,off
2.02,23.418031692504883,-2.940894603729248,10.163339614868164,-1.5320947170257568,-1.4925422668457031,25.697208404541016,25.787395477294922,-0.0,-0.0,-0.0,-0.0,off
2.04,23.437681198120117,-2.944627285003662,10.141997337341309,-1.5219478607177734,-1.4954828023910522,25.707117080688477,25.779254913330078,-0.0,-0.0,-0.0,-0.0,off
2.06,23.458894729614258,-2.9933571815490723,10.127570152282715,-1.5251731872558594,-1.498451828956604,25.72640037536621,25.773834228515625,-0.0,-0.0,-0.0,-0.0,off
2.08,23.435441970825195,-2.9997076988220215,10.123762130737305,-1.5396361351013184,-1.5025701522827148,25.704256057739258,25.766767501831055,-0.0,-0.0,-0.0,-0.0,off
2.1,23.423450469970703,-3.011354923248291,10.095625877380371,-1.5434250831604004,-1.5066555738449097,25.683612823486328,25.75834083557129,-0.0,-0.0,-0.0,-0.0,off
2.12,23.388198852539062,-3.0091261863708496,10.034640312194824,-1.520902156829834,-1.5080801248550415,25.62726593017578,25.745115280151367,-0.0,-0.0,-0.0,-0.0,off
2.14,23.382801055908203,-3.0307974815368652,10.065958023071289,-1.5331130027770996,-1.5105832815170288,25.63717269897461,25.734230041503906,-0.0,-0.0,-0.0,-0.0,off
2.16,23.381038665771484,-3.048123836517334,10.068921089172363,-1.5328190326690674,-1.5128068923950195,25.638784408569336,25.724605560302734,-0.0,-0.0,-0.0,-0.0,off
2.18,23.383440017700195,-3.129697322845459,10.035970687866211,-1.5334463119506836,-1.5148707628250122,25.637882232666016,25.715797424316406,-0.0,-0.0,-0.0,-0.0,off
2.2,23.40181541442871,-3.162630558013916,10.023441314697266,-1.5145570039749146,-1.5148394107818604,25.653783798217773,25.70945167541504,-0.0,-0.0,-0.0,-0.0,off
2.22,23.400541305541992,-3.207620143890381,10.00167179107666,-1.4959287643432617,-1.5129482746124268,25.649709701538086,25.703311920166016,-0.0,-0.0,-0.0,-0.0,off
2.24,23.372106552124023,-3.2702689170837402,10.01254940032959,-1.5198609828948975,-1.5136395692825317,25.635934829711914,25.69639015197754,-0.0,-0.0,-0.0,-0.0,off
2.2600000000000002,23.36903190612793,-3.2954421043395996,10.003091812133789,-1.5293514728546143,-1.515210747718811,25.632661819458008,25.689836502075195,-0.0,-0.0,-0.0,-0.0,off
2.2800000000000002,23.362953186035156,-3.321084499359131,10.00382137298584,-1.5220838785171509,-1.5158979892730713,25.63071632385254,25.68375587463379,-0.0,-0.0,-0.0,-0.0,off
2.3000000000000003,23.351804733276367,-3.324267864227295,9.981022834777832,-1.497391939163208,-1.5140472650527954,25.61207389831543,25.67643928527832,-0.0,-0.0,-0.0,-0.0,off
2.32,23.32965660095215,-3.3461241722106934,9.990817070007324,-1.4916858673095703,-1.5118111371994019,25.598552703857422,25.668514251708984,-0.0,-0.0,-0.0,-0.0,off
2.34,23.355798721313477,-3.428636074066162,9.995412826538086,-1.5070346593856812,-1.5113334655761719,25.63507652282715,25.66498374938965,-0.0,-0.0,-0.0,-0.0,off
2.36,23.34332847595215,-3.4494357109069824,9.96569538116455,-1.502957820892334,-1.5104957818984985,25.614931106567383,25.659791946411133,0.0,-0.0,-0.0,0.0,off
2.38,23.32737159729004,-3.463461399078369,9.952186584472656,-1.496551752090454,-1.509101390838623,25.597026824951172,25.65334701538086,0.0,-0.0,-0.0,0.0,off
2.4,23.350366592407227,-3.467057704925537,9.939215660095215,-1.4913825988769531,-1.5073294639587402,25.613435745239258,25.64920997619629,-0.0,-0.0,-0.0,-0.0,off
2.42,23.363962173461914,-3.4691061973571777,9.95356273651123,-1.5005459785461426,-1.5066510438919067,25.631677627563477,25.647340774536133,-0.0,-0.0,-0.0,-0.0,off
2.44,23.348295211791992,-3.5189528465270996,9.917370796203613,-1.5040196180343628,-1.5063878297805786,25.610157012939453,25.643476486206055,-0.0,-0.0,-0.0,-0.0,off
2.46,23.334304809570312,-3.5587878227233887,9.921536445617676,-1.520040512084961,-1.5077530145645142,25.604524612426758,25.639427185058594,-0.0,-0.0,-0.0,-0.0,off
2.48,23.341703414916992,-3.5883336067199707,9.865127563476562,-1.5064327716827393,-1.507620930671692,25.59359359741211,25.63467025756836,-0.0,-0.0,-0.0,-0.0,off
2.5,23.345373153686523,-3.613320827484131,9.840487480163574,-1.4927369356155396,-1.5061326026916504,25.590970993041992,25.630123138427734,-0.0,-0.0,-0.0,-0.0,off
2.52,23.351442337036133,-3.716240406036377,9.839704513549805,-1.5040321350097656,-1.505922555923462,25.610937118530273,25.62795066833496,-0.0,-0.0,-0.0,-0.0,off
2.54,23.376943588256836,-3.767972469329834,9.800674438476562,-1.504945993423462,-1.5058248043060303,25.626789093017578,25.627544403076172,-0.0,-0.0,-0.0,-0.0,off
2.56,23.366464614868164,-3.7877039909362793,9.78154468536377,-1.498453140258789,-1.5050876140594482,25.61282730102539,25.625804901123047,-0.0,-0.0,-0.0,-0.0,off
2.58,23.37227439880371,-3.8094420433044434,9.751779556274414,-1.4897323846817017,-1.5035520792007446,25.610002517700195,25.623964309692383,-0.0,-0.0,-0.0,-0.0,off
2.6,23.369935989379883,-3.8481249809265137,9.742998123168945,-1.5063860416412354,-1.5038354396820068,25.610309600830078,25.622339248657227,-0.0,-0.0,-0.0,-0.0,off
2.62,23.3240909576416,-3.863460063934326,9.688667297363281,-1.5128271579742432,-1.5047345161437988,25.55014419555664,25.6148624420166,-0.0,-0.0,-0.0,-0.0,off
2.64,23.31916618347168,-3.8915534019470215,9.665595054626465,-1.5236563682556152,-1.5066267251968384,25.54117202758789,25.60723876953125,-0.0,-0.0,-0.0,-0.0,off
2.66,23.344377517700195,-3.8988394737243652,9.635885238647461,-1.5166425704956055,-1.507628321647644,25.5540828704834,25.601688385009766,-0.0,-0.0,-0.0,-0.0,off
2.68,23.362783432006836,-3.9239439964294434,9.59803581237793,-1.5094205141067505,-1.5078074932098389,25.560503005981445,25.597326278686523,-0.0,-0.0,-0.0,-0.0,off
2.7,23.367847442626953,-3.9888548851013184,9.597763061523438,-1.52500319480896,-1.5095269680023193,25.575071334838867,25.594833374023438,0.0,-0.0,-0.0,0.0,off
2.72,23.40178108215332,-4.00729513168335,9.570713996887207,-1.5263797044754028,-1.5112122297286987,25.598834991455078,25.594972610473633,-0.0,0.0,-0.0,-0.0,off
2.74,23.424888610839844,-4.046016216278076,9.552055358886719,-1.5278671979904175,-1.5128777027130127,25.619083404541016,25.59711456298828,-0.0,-0.0,-0.0,-0.0,off
2.7600000000000002,23.43666648864746,-4.087429523468018,9.50240421295166,-1.5112595558166504,-1.5127158164978027,25.617963790893555,25.59889793395996,-0.0,-0.0,-0.0,-0.0,off
2.7800000000000002,23.418474197387695,-4.147984981536865,9.475693702697754,-1.531294822692871,-1.5145736932754517,25.60116195678711,25.598787307739258,-0.0,-0.0,-0.0,-0.0,off
2.8000000000000003,23.40067481994629,-4.189697742462158,9.44729232788086,-1.5464584827423096,-1.5177620649337769,25.581174850463867,25.596683502197266,-0.0,-0.0,-0.0,-0.0,off
2.82,23.404577255249023,-4.185522556304932,9.4110746383667,-1.5493550300598145,-1.5209213495254517,25.570709228515625,25.59378433227539,-0.0,-0.0,-0.0,-0.0,off
2.84,23.42470359802246,-4.220223903656006,9.373475074768066,-1.5384540557861328,-1.522674560546875,25.58102798461914,25.59218978881836,-0.0,-0.0,-0.0,-0.0,off
2.86,23.453073501586914,-4.289002895355225,9.342302322387695,-1.5311932563781738,-1.5235264301300049,25.607046127319336,25.593303680419922,-0.0,0.0,-0.0,-0.0,off
2.88,23.44585609436035,-4.341241359710693,9.325943946838379,-1.5451774597167969,-1.5256915092468262,25.6032772064209,25.59391975402832,-0.0,0.0,-0.0,-0.0,off
2.9,23.4363956451416,-4.36836576461792,9.302599906921387,-1.5448368787765503,-1.5276060104370117,25.59073257446289,25.59324073791504,-0.0,-0.0,-0.0,-0.0,off
2.92,23.442306518554688,-4.425954341888428,9.286276817321777,-1.5331077575683594,-1.5281561613082886,25.600112915039062,25.593547821044922,-0.0,-0.0,-0.0,-0.0,off
2.94,23.44829750061035,-4.445784091949463,9.272829055786133,-1.5282275676727295,-1.528163194656372,25.60416030883789,25.59426498413086,-0.0,-0.0,-0.0,-0.0,off
2.96,23.453157424926758,-4.474380016326904,9.262482643127441,-1.5278609991073608,-1.5281329154968262,25.609846115112305,25.595502853393555,-0.0,0.0,-0.0,-0.0,off
2.98,23.46048927307129,-4.556262493133545,9.238250732421875,-1.5338051319122314,-1.5287001132965088,25.622241973876953,25.597789764404297,-0.0,0.0,-0.0,-0.0,off
3.0,23.46916389465332,-4.605048656463623,9.238675117492676,-1.5491890907287598,-1.530748963356018,25.639057159423828,25.601539611816406,-0.0,-0.0,-0.0,-0.0,off
3.02,23.481233596801758,-4.638615131378174,9.205300331115723,-1.5429356098175049,-1.5319675207138062,25.644155502319336,25.605424880981445,-0.0,-0.0,-0.0,-0.0,off
3.04,23.46250343322754,-4.706614971160889,9.165688514709473,-1.533137321472168,-1.5320844650268555,25.62520408630371,25.606971740722656,-0.0,-0.0,-0.0,-0.0,off
3.06,23.481348037719727,-4.7515482902526855,9.164862632751465,-1.545884132385254,-1.5334644317626953,25.650449752807617,25.61090660095215,-0.0,-0.0,-0.0,-0.0,off
3.08,23.493009567260742,-4.817927837371826,9.176762580871582,-1.5608839988708496,-1.5362062454223633,25.677751541137695,25.61716651916504,-0.0,-0.0,-0.0,-0.0,off
3.1,23.460386276245117,-4.877997875213623,9.14376163482666,-1.5619181394577026,-1.5387773513793945,25.64747428894043,25.619739532470703,-0.0,-0.0,-0.0,-0.0,off
3.12,23.458824157714844,-4.866744518280029,9.115384101867676,-1.539088249206543,-1.5388084650039673,25.63380241394043,25.620771408081055,0.0,-0.0,-0.0,0.0,off
3.14,23.4599666595459,-4.898953914642334,9.122727394104004,-1.542957067489624,-1.539223313331604,25.64359474182129,25.622709274291992,-0.0,-0.0,-0.0,-0.0,off
