t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
24.84,7.494145393371582,-2.8353943824768066,-1.134252667427063,-0.16614797711372375,-0.16808535158634186,8.09247875213623,8.152527809143066,-0.0,-0.0,-0.0,-0.0,off
24.86,7.3904008865356445,-2.796745538711548,-1.114402413368225,-0.15879586338996887,-0.1671563982963562,7.980081558227539,8.13528060913086,-0.0,-0.0,-0.0,-0.0,off
24.88,7.364054203033447,-2.7991950511932373,-1.1053558588027954,-0.15982231497764587,-0.1664229780435562,7.955287456512451,8.117279052734375,-0.0,-0.0,-0.0,-0.0,off
24.900000000000002,7.434133052825928,-2.811471939086914,-1.1297627687454224,-0.16747263073921204,-0.16652794182300568,8.027894020080566,8.108339309692383,-0.0,-0.0,-0.0,-0.0,off
24.92,7.509766101837158,-2.8350846767425537,-1.1563454866409302,-0.18449667096138,-0.168324813246727,8.10995864868164,8.108498573303223,-0.0,-0.0,-0.0,-0.0,off
24.94,7.428509712219238,-2.8146183490753174,-1.1237348318099976,-0.1742432415485382,-0.16891665756702423,8.022943496704102,8.099942207336426,-0.0,-0.0,-0.0,-0.0,off
24.96,7.327382564544678,-2.780611038208008,-1.0960265398025513,-0.162316232919693,-0.16825661063194275,7.91350793838501,8.081295013427734,-0.0,-0.0,-0.0,-0.0,off
24.98,7.398786544799805,-2.8001530170440674,-1.1197525262832642,-0.17966851592063904,-0.16939780116081238,7.989789962768555,8.0721435546875,-0.0,0.0,-0.0,-0.0,off
25.0,7.503499507904053,-2.8401713371276855,-1.137628197669983,-0.19117262959480286,-0.17157527804374695,8.103287696838379,8.075258255004883,-0.0,-0.0,-0.0,-0.0,off
25.02,7.465726375579834,-2.82092022895813,-1.1265660524368286,-0.1956101357936859,-0.1739787608385086,8.060012817382812,8.073732376098633,-0.0,-0.0,-0.0,-0.0,off
25.04,7.459875583648682,-2.827037811279297,-1.1177269220352173,-0.17892518639564514,-0.17447340488433838,8.05550765991211,8.071907997131348,-0.0,-0.0,-0.0,-0.0,off
25.060000000000002,7.42366361618042,-2.825037956237793,-1.1203213930130005,-0.16964766383171082,-0.17399083077907562,8.021641731262207,8.066880226135254,-0.0,-0.0,-0.0,-0.0,off
25.080000000000002,7.4801130294799805,-2.8165504932403564,-1.1367226839065552,-0.18319538235664368,-0.1749112755060196,8.073238372802734,8.067514419555664,-0.0,-0.0,-0.0,-0.0,off
25.1,7.452732086181641,-2.8016464710235596,-1.122177243232727,-0.1927984058856964,-0.17669998109340668,8.040629386901855,8.06482219696045,-0.0,-0.0,-0.0,-0.0,off
25.12,7.427931785583496,-2.7982306480407715,-1.1191192865371704,-0.18709447979927063,-0.17773942649364471,8.016027450561523,8.059941291809082,-0.0,-0.0,-0.0,-0.0,off
25.14,7.412557601928711,-2.8010013103485107,-1.1181679964065552,-0.17100933194160461,-0.17706641554832458,8.002619743347168,8.054208755493164,-0.0,-0.0,-0.0,-0.0,off
25.16,7.435952663421631,-2.7998244762420654,-1.1161867380142212,-0.17482122778892517,-0.1768418848514557,8.02360725402832,8.0511474609375,0.0,-0.0,-0.0,0.0,off
25.18,7.405379772186279,-2.78200626373291,-1.1182633638381958,-0.19422069191932678,-0.17857976257801056,7.989350318908691,8.044965744018555,-0.0,-0.0,-0.0,-0.0,off
25.2,7.460465908050537,-2.802558660507202,-1.1260281801223755,-0.19714966416358948,-0.18043674528598785,8.048653602600098,8.045332908630371,-0.0,-0.0,-0.0,-0.0,off
25.22,7.386894226074219,-2.7763707637786865,-1.0973888635635376,-0.17624327540397644,-0.1800173968076706,7.967352390289307,8.037531852722168,-0.0,-0.0,-0.0,-0.0,off
25.240000000000002,7.36264181137085,-2.752908706665039,-1.1115707159042358,-0.18211475014686584,-0.1802271157503128,7.938676834106445,8.027642250061035,-0.0,-0.0,-0.0,-0.0,off
25.26,7.335198879241943,-2.715765953063965,-1.1092363595962524,-0.21101275086402893,-0.18330568075180054,7.900058746337891,8.014870643615723,-0.0,-0.0,-0.0,-0.0,off
25.28,7.333935260772705,-2.7364068031311035,-1.1128889322280884,-0.22446641325950623,-0.1874217540025711,7.906519412994385,8.00403118133545,-0.0,-0.0,-0.0,-0.0,off
25.3,7.3010101318359375,-2.7343971729278564,-1.1030646562576294,-0.20892146229743958,-0.18957172334194183,7.873908042907715,7.991018772125244,-0.0,-0.0,-0.0,-0.0,off
25.32,7.303159713745117,-2.7362380027770996,-1.096535325050354,-0.2065119445323944,-0.19126573204994202,7.87562894821167,7.97947883605957,-0.0,-0.0,-0.0,-0.0,off
25.34,7.386820316314697,-2.738264799118042,-1.12360417842865,-0.21751537919044495,-0.19389069080352783,7.957744121551514,7.977297306060791,-0.0,0.0,-0.0,-0.0,off
25.36,7.451722621917725,-2.759174346923828,-1.1496175527572632,-0.23399987816810608,-0.19790160655975342,8.028875350952148,7.982444763183594,-0.0,-0.0,-0.0,-0.0,off
25.38,7.524257183074951,-2.8097779750823975,-1.1537450551986694,-0.22349056601524353,-0.2004604935646057,8.114211082458496,7.99561882019043,0.0,-0.0,-0.0,0.0,off
25.400000000000002,7.478514671325684,-2.7701735496520996,-1.152138113975525,-0.23193684220314026,-0.20360812544822693,8.057882308959961,8.001837730407715,-0.0,-0.0,-0.0,-0.0,off
25.42,7.422959327697754,-2.7539076805114746,-1.1297143697738647,-0.2200826108455658,-0.20525556802749634,7.997536659240723,8.00140380859375,-0.0,-0.0,-0.0,-0.0,off
25.44,7.358919620513916,-2.7288646697998047,-1.124308466911316,-0.23807308077812195,-0.20853731036186218,7.928711891174316,7.994131565093994,-0.0,-0.0,-0.0,-0.0,off
25.46,7.32507848739624,-2.7197508811950684,-1.1211787462234497,-0.23775216937065125,-0.21145878732204437,7.893723011016846,7.984088897705078,-0.0,0.0,-0.0,-0.0,off
25.48,7.354856014251709,-2.757237672805786,-1.1263529062271118,-0.226150780916214,-0.21292798221111298,7.935044765472412,7.979183197021484,-0.0,-0.0,-0.0,-0.0,off
25.5,7.3746490478515625,-2.7399039268493652,-1.1330472230911255,-0.2254721224308014,-0.21418239176273346,7.948353290557861,7.97609806060791,-0.0,-0.0,-0.0,-0.0,off
25.52,7.3975396156311035,-2.7339558601379395,-1.1482611894607544,-0.2352946698665619,-0.21629361808300018,7.969730854034424,7.975455284118652,-0.0,-0.0,-0.0,-0.0,off
25.54,7.435508728027344,-2.7341246604919434,-1.1571589708328247,-0.2588559687137604,-0.22054985165596008,8.006324768066406,7.9785308837890625,0.0,-0.0,-0.0,0.0,off
25.560000000000002,7.437795162200928,-2.7408335208892822,-1.1594711542129517,-0.25858667492866516,-0.22435353696346283,8.011075973510742,7.981777667999268,-0.0,-0.0,-0.0,-0.0,off
25.580000000000002,7.415609359741211,-2.7610549926757812,-1.1361662149429321,-0.2370838224887848,-0.22562657296657562,7.994095325469971,7.983009338378906,0.0,0.0,-0.0,0.0,off
25.6,7.41826868057251,-2.7654130458831787,-1.1532682180404663,-0.2339123785495758,-0.22645513713359833,8.00051498413086,7.984757900238037,-0.0,-0.0,-0.0,-0.0,off
25.62,7.424927234649658,-2.7647624015808105,-1.1452842950820923,-0.25049903988838196,-0.2288595288991928,8.005318641662598,7.986813545227051,-0.0,-0.0,-0.0,-0.0,off
25.64,7.396777153015137,-2.772038698196411,-1.1338993310928345,-0.24357083439826965,-0.23033064603805542,7.980114936828613,7.986141681671143,-0.0,-0.0,-0.0,-0.0,off
25.66,7.508298397064209,-2.802733898162842,-1.1519089937210083,-0.24033638834953308,-0.2313312143087387,8.096713066101074,7.997198581695557,-0.0,-0.0,-0.0,-0.0,off
25.68,7.443837642669678,-2.7665748596191406,-1.1418713331222534,-0.24026861786842346,-0.2322249412536621,8.02299976348877,7.999777793884277,-0.0,-0.0,-0.0,-0.0,off
25.7,7.481418609619141,-2.7709739208221436,-1.1527668237686157,-0.2429809868335724,-0.23330053687095642,8.060942649841309,8.00589370727539,-0.0,0.0,-0.0,-0.0,off
25.72,7.481104373931885,-2.7756385803222656,-1.1601043939590454,-0.2600254714488983,-0.23597301542758942,8.063307762145996,8.011632919311523,-0.0,0.0,-0.0,-0.0,off
25.740000000000002,7.51641845703125,-2.7920780181884766,-1.1666816473007202,-0.2613312304019928,-0.23850883543491364,8.102678298950195,8.020736694335938,-0.0,-0.0,-0.0,-0.0,off
25.76,7.478683948516846,-2.799334764480591,-1.1457301378250122,-0.23468723893165588,-0.23812666535377502,8.067198753356934,8.025381088256836,-0.0,0.0,-0.0,-0.0,off
25.78,7.485454559326172,-2.7756850719451904,-1.145124077796936,-0.23754361271858215,-0.2380683571100235,8.06521987915039,8.029363632202148,-0.0,-0.0,-0.0,-0.0,off
25.8,7.425817489624023,-2.727064609527588,-1.1417075395584106,-0.26175007224082947,-0.24043652415275574,7.9926934242248535,8.025690078735352,-0.0,-0.0,-0.0,-0.0,off
25.82,7.416582107543945,-2.7270092964172363,-1.1407872438430786,-0.27849724888801575,-0.2442425787448883,7.9839630126953125,8.021512985229492,-0.0,-0.0,-0.0,-0.0,off
25.84,7.380918025970459,-2.7266249656677246,-1.1388403177261353,-0.2624819576740265,-0.24606651067733765,7.950433254241943,8.014403343200684,-0.0,-0.0,-0.0,-0.0,off
25.86,7.371969699859619,-2.7388522624969482,-1.1271997690200806,-0.25126340985298157,-0.24658618867397308,7.94467306137085,8.007430076599121,-0.0,0.0,-0.0,-0.0,off
25.88,7.379818439483643,-2.7329154014587402,-1.1276651620864868,-0.2659062445163727,-0.2485181987285614,7.949979782104492,8.00168514251709,-0.0,-0.0,-0.0,-0.0,off
25.900000000000002,7.383259296417236,-2.7270421981811523,-1.1269103288650513,-0.28260698914527893,-0.25192707777023315,7.951050281524658,7.9966206550598145,-0.0,-0.0,-0.0,-0.0,off
25.92,7.434003829956055,-2.739656448364258,-1.124839425086975,-0.2760598361492157,-0.25434035062789917,8.002211570739746,7.997176647186279,-0.0,-0.0,-0.0,-0.0,off
25.94,7.38883638381958,-2.7630457878112793,-1.1174720525741577,-0.26326873898506165,-0.25523316860198975,7.967312335968018,7.994185924530029,-0.0,-0.0,-0.0,-0.0,off
25.96,7.279262065887451,-2.728092670440674,-1.091762661933899,-0.2684142291545868,-0.25655126571655273,7.849973678588867,7.979757308959961,-0.0,0.0,-0.0,-0.0,off
25.98,7.4002532958984375,-2.775951862335205,-1.1032525300979614,-0.2623249590396881,-0.25712862610816956,7.98040246963501,7.979813575744629,0.0,-0.0,-0.0,0.0,off
26.0,7.474155426025391,-2.7869696617126465,-1.1368838548660278,-0.2680204212665558,-0.25821781158447266,8.057462692260742,7.987577438354492,0.0,-0.0,-0.0,0.0,off
26.02,7.478841781616211,-2.8065454959869385,-1.1190606355667114,-0.24347999691963196,-0.25674402713775635,8.066106796264648,7.995424270629883,-0.0,0.0,-0.0,-0.0,off
26.04,7.449912071228027,-2.8151588439941406,-1.1225181818008423,-0.23312345147132874,-0.2543819546699524,8.0427827835083,8.000150680541992,-0.0,-0.0,-0.0,-0.0,off
26.060000000000002,7.412606716156006,-2.8037919998168945,-1.1218916177749634,-0.23336568474769592,-0.2522803246974945,8.004162788391113,8.000542640686035,-0.0,-0.0,-0.0,-0.0,off
26.080000000000002,7.45403528213501,-2.801811933517456,-1.1497193574905396,-0.2671201527118683,-0.2537643015384674,8.045784950256348,8.005064010620117,-0.0,-0.0,-0.0,-0.0,off
26.1,7.5300397872924805,-2.827606678009033,-1.1674007177352905,-0.2738635241985321,-0.25577419996261597,8.127711296081543,8.017325401306152,-0.0,-0.0,-0.0,-0.0,off
26.12,7.520374774932861,-2.836055278778076,-1.1532150506973267,-0.2516089975833893,-0.25535768270492554,8.11967658996582,8.027557373046875,-0.0,-0.0,-0.0,-0.0,off
26.14,7.5243024826049805,-2.8552985191345215,-1.1490625143051147,-0.24148622155189514,-0.25397053360939026,8.129465103149414,8.037740707397461,-0.0,0.0,-0.0,-0.0,off
26.16,7.512199878692627,-2.8268749713897705,-1.1534472703933716,-0.2611575424671173,-0.25468921661376953,8.108933448791504,8.044858932495117,-0.0,-0.0,-0.0,-0.0,off
26.18,7.556901454925537,-2.847219467163086,-1.1762710809707642,-0.2770726978778839,-0.2569275498390198,8.160700798034668,8.056438446044922,-0.0,-0.0,-0.0,-0.0,off
26.2,7.596878528594971,-2.8571603298187256,-1.190099835395813,-0.2833152711391449,-0.2595663070678711,8.20318603515625,8.0711088180542,-0.0,-0.0,-0.0,-0.0,off
26.22,7.48856782913208,-2.8266944885253906,-1.1582552194595337,-0.2742712199687958,-0.26103681325912476,8.08767032623291,8.072763442993164,-0.0,-0.0,-0.0,-0.0,off
26.240000000000002,7.368253707885742,-2.776456594467163,-1.124959111213684,-0.27160218358039856,-0.26209333539009094,7.95395565032959,8.060881614685059,-0.0,-0.0,-0.0,-0.0,off
26.26,7.381340503692627,-2.751896858215332,-1.1277514696121216,-0.29743996262550354,-0.26562798023223877,7.957948684692383,8.050585746765137,-0.0,-0.0,-0.0,-0.0,off
26.28,7.443274974822998,-2.775035858154297,-1.1386967897415161,-0.2926465570926666,-0.26832982897758484,8.024948120117188,8.048019409179688,-0.0,-0.0,-0.0,-0.0,off
26.3,7.501819133758545,-2.7920613288879395,-1.1571260690689087,-0.2917307913303375,-0.27066993713378906,8.08775806427002,8.051990509033203,-0.0,-0.0,-0.0,-0.0,off
26.32,7.445145130157471,-2.792508125305176,-1.1363147497177124,-0.29012754559516907,-0.2726156711578369,8.032402992248535,8.050031661987305,-0.0,-0.0,-0.0,-0.0,off
26.34,7.421280384063721,-2.7876992225646973,-1.1460610628128052,-0.2999248206615448,-0.275346577167511,8.010001182556152,8.046028137207031,-0.0,-0.0,-0.0,-0.0,off
26.36,7.379592418670654,-2.7776730060577393,-1.1294385194778442,-0.29428955912590027,-0.2772408723831177,7.965518474578857,8.037976264953613,-0.0,-0.0,-0.0,-0.0,off
26.38,7.324636936187744,-2.7432992458343506,-1.1326016187667847,-0.29291239380836487,-0.27880802750587463,7.9030866622924805,8.024486541748047,-0.0,-0.0,-0.0,-0.0,off
26.400000000000002,7.318702697753906,-2.7412595748901367,-1.11331045627594,-0.2729528248310089,-0.2782225012779236,7.894135475158691,8.01145076751709,-0.0,-0.0,-0.0,-0.0,off
