t,Fx_hat,Fy_hat,Fz_hat,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
0.28,15.468634605407715,-5.909121513366699,6.689794540405273,17.859163284301758,17.998241424560547,-0.0,-0.0,-0.0,-0.0,off
0.3,15.457283973693848,-5.847631931304932,6.681032180786133,17.82578468322754,17.980287551879883,-0.0,-0.0,-0.0,-0.0,off
0.32,15.464622497558594,-5.743605136871338,6.684606552124023,17.799650192260742,17.961381912231445,-0.0,-0.0,-0.0,-0.0,off
0.34,15.45295238494873,-5.67820405960083,6.685961723327637,17.769012451171875,17.94129753112793,-0.0,-0.0,-0.0,-0.0,off
0.36,15.442974090576172,-5.610223293304443,6.695567607879639,17.742341995239258,17.92053985595703,-0.0,-0.0,-0.0,-0.0,off
0.38,15.42142105102539,-5.531838417053223,6.707942485809326,17.70361328125,17.897947311401367,-0.0,0.0,-0.0,-0.0,off
0.4,15.408942222595215,-5.366962432861328,6.728515625,17.649723052978516,17.87190818786621,-0.0,-0.0,-0.0,-0.0,off
0.42,15.384683609008789,-5.269802093505859,6.732504367828369,17.600736618041992,17.843507766723633,-0.0,-0.0,-0.0,-0.0,off
0.44,15.363875389099121,-5.273699760437012,6.732717037200928,17.58380126953125,17.8165225982666,-0.0,-0.0,-0.0,-0.0,off
0.46,15.379158973693848,-5.272451877593994,6.713099479675293,17.589284896850586,17.792970657348633,-0.0,-0.0,-0.0,-0.0,off
0.48,15.375081062316895,-5.192951679229736,6.712422847747803,17.561790466308594,17.768972396850586,-0.0,0.0,-0.0,-0.0,off
0.5,15.382089614868164,-5.1037821769714355,6.7237162590026855,17.546100616455078,17.745710372924805,-0.0,0.0,-0.0,-0.0,off
0.52,15.355146408081055,-5.095337390899658,6.731162071228027,17.522886276245117,17.72262954711914,-0.0,-0.0,-0.0,-0.0,off
0.54,15.348454475402832,-4.989969730377197,6.749724864959717,17.493816375732422,17.698806762695312,-0.0,-0.0,-0.0,-0.0,off
0.56,15.358427047729492,-4.895050525665283,6.746182918548584,17.474374771118164,17.675321578979492,-0.0,0.0,-0.0,-0.0,off
0.58,15.344131469726562,-4.881496429443359,6.747244834899902,17.45842742919922,17.652753829956055,-0.0,-0.0,-0.0,-0.0,off
0.6,15.353839874267578,-4.83192777633667,6.742020606994629,17.451154708862305,17.631746292114258,-0.0,-0.0,-0.0,-0.0,off
0.62,15.367154121398926,-4.7505927085876465,6.748483180999756,17.443038940429688,17.611949920654297,-0.0,-0.0,-0.0,-0.0,off
0.64,15.374048233032227,-4.628759384155273,6.762540340423584,17.421789169311523,17.591808319091797,-0.0,-0.0,-0.0,-0.0,off
0.66,15.387885093688965,-4.579203128814697,6.753133773803711,17.417259216308594,17.57328224182129,-0.0,0.0,-0.0,-0.0,off
0.68,15.38365364074707,-4.537042140960693,6.756722927093506,17.40387535095215,17.555349349975586,0.0,-0.0,-0.0,0.0,off
0.7000000000000001,15.375324249267578,-4.437084674835205,6.78005838394165,17.37980079650879,17.536680221557617,-0.0,0.0,-0.0,-0.0,off
0.72,15.37039852142334,-4.399863243103027,6.783348083496094,17.36726188659668,17.518722534179688,-0.0,-0.0,-0.0,-0.0,off
0.74,15.3629150390625,-4.271831512451172,6.813574314117432,17.340486526489258,17.49966049194336,-0.0,-0.0,-0.0,-0.0,off
0.76,15.370633125305176,-4.179559230804443,6.8120880126953125,17.324249267578125,17.480804443359375,-0.0,-0.0,-0.0,-0.0,off
0.78,15.312080383300781,-4.111069202423096,6.84971284866333,17.270763397216797,17.458511352539062,-0.0,-0.0,-0.0,-0.0,off
0.8,15.326028823852539,-3.966150999069214,6.8737711906433105,17.25880241394043,17.43695068359375,-0.0,-0.0,-0.0,-0.0,off
0.8200000000000001,15.332488059997559,-3.875490427017212,6.883932590484619,17.247989654541016,17.416412353515625,-0.0,-0.0,-0.0,-0.0,off
0.84,15.325478553771973,-3.7625513076782227,6.885403633117676,17.217313766479492,17.394737243652344,-0.0,-0.0,-0.0,-0.0,off
0.86,15.323448181152344,-3.6855621337890625,6.884841442108154,17.198617935180664,17.37339210510254,-0.0,-0.0,-0.0,-0.0,off
0.88,15.289230346679688,-3.581756114959717,6.9149603843688965,17.15826988220215,17.350055694580078,-0.0,0.0,-0.0,-0.0,off
0.9,15.29229736328125,-3.4876761436462402,6.936995983123779,17.150514602661133,17.328216552734375,-0.0,0.0,-0.0,-0.0,off
0.92,15.273323059082031,-3.429114818572998,6.95430326461792,17.128793716430664,17.306503295898438,-0.0,0.0,-0.0,-0.0,off
0.9400000000000001,15.300102233886719,-3.2584614753723145,6.964766502380371,17.123628616333008,17.286039352416992,-0.0,0.0,-0.0,-0.0,off
0.96,15.300366401672363,-3.2473580837249756,6.944777965545654,17.11363410949707,17.26700210571289,-0.0,-0.0,-0.0,-0.0,off
0.98,15.295297622680664,-3.1283156871795654,6.952437400817871,17.090023040771484,17.24735450744629,-0.0,-0.0,-0.0,-0.0,off
1.0,15.294451713562012,-3.043787956237793,6.935434818267822,17.06707763671875,17.227401733398438,-0.0,-0.0,-0.0,-0.0,off
1.02,15.290348052978516,-2.9305503368377686,6.9368205070495605,17.044130325317383,17.207033157348633,-0.0,-0.0,-0.0,-0.0,off
1.04,15.260002136230469,-2.876391649246216,6.956278324127197,17.015613555908203,17.18600845336914,-0.0,-0.0,-0.0,-0.0,off
1.06,15.245814323425293,-2.834812879562378,6.954006195068359,16.994976043701172,17.165218353271484,-0.0,-0.0,-0.0,-0.0,off
1.08,15.23905086517334,-2.773507833480835,6.960968971252441,16.981639862060547,17.145252227783203,-0.0,0.0,-0.0,-0.0,off
1.1,15.241286277770996,-2.5772745609283447,6.978363513946533,16.959856033325195,17.12458038330078,-0.0,-0.0,-0.0,-0.0,off
1.12,15.248030662536621,-2.490264415740967,6.95641565322876,16.94389533996582,17.10440444946289,-0.0,-0.0,-0.0,-0.0,off
1.1400000000000001,15.244696617126465,-2.3608291149139404,6.978858470916748,16.931589126586914,17.084814071655273,-0.0,0.0,-0.0,-0.0,off
1.16,15.26209545135498,-2.3355965614318848,6.966208457946777,16.938554763793945,17.068201065063477,-0.0,-0.0,-0.0,-0.0,off
1.18,15.222421646118164,-2.3167386054992676,6.971743106842041,16.902503967285156,17.049955368041992,-0.0,-0.0,-0.0,-0.0,off
1.2,15.219802856445312,-2.206169843673706,6.986124515533447,16.891284942626953,17.032276153564453,-0.0,0.0,-0.0,-0.0,off
1.22,15.251953125,-2.078993082046509,6.976259231567383,16.900074005126953,17.01703643798828,-0.0,0.0,-0.0,-0.0,off
1.24,15.279182434082031,-2.02483868598938,6.948665618896484,16.90672492980957,17.00412940979004,-0.0,-0.0,-0.0,-0.0,off
1.26,15.280216217041016,-1.9031058549880981,6.946706295013428,16.89270782470703,16.990942001342773,-0.0,0.0,-0.0,-0.0,off
1.28,15.258020401000977,-1.7433961629867554,6.964194297790527,16.862581253051758,16.97572135925293,0.0,-0.0,-0.0,0.0,off
1.3,15.248448371887207,-1.6429442167282104,6.956546783447266,16.840665817260742,16.959810256958008,-0.0,-0.0,-0.0,-0.0,off
1.32,15.235456466674805,-1.5089426040649414,6.976663589477539,16.82468032836914,16.94368553161621,-0.0,-0.0,-0.0,-0.0,off
1.34,15.228833198547363,-1.3290672302246094,6.994165420532227,16.810773849487305,16.927337646484375,-0.0,-0.0,-0.0,-0.0,off
1.36,15.224139213562012,-1.191727876663208,6.998085021972656,16.7978515625,16.91115379333496,-0.0,-0.0,-0.0,-0.0,off
1.3800000000000001,15.220129013061523,-0.9743698835372925,7.007371425628662,16.784069061279297,16.89454460144043,-0.0,-0.0,-0.0,-0.0,off
1.4000000000000001,15.21660041809082,-0.8591904044151306,7.0036163330078125,16.773006439208984,16.87852668762207,0.0,0.0,-0.0,0.0,off
1.42,15.218958854675293,-0.6214568614959717,7.002613067626953,16.764232635498047,16.86243438720703,0.0,0.0,-0.0,0.0,off
1.44,15.210647583007812,-0.5321025252342224,6.993879795074463,16.749963760375977,16.84682273864746,-0.0,-0.0,-0.0,-0.0,off
1.46,15.220556259155273,-0.41345974802970886,6.978237628936768,16.74909210205078,16.83274269104004,-0.0,-0.0,-0.0,-0.0,off
1.48,15.204228401184082,-0.22581127285957336,6.990121364593506,16.735631942749023,16.818296432495117,-0.0,-0.0,-0.0,-0.0,off
1.5,15.18946361541748,-0.03124474734067917,7.0031819343566895,16.726186752319336,16.803892135620117,0.0,-0.0,-0.0,0.0,off
1.52,15.16989517211914,0.21868014335632324,6.997826099395752,16.707576751708984,16.788206100463867,0.0,-0.0,-0.0,0.0,off
1.54,15.135785102844238,0.43264564871788025,6.9997968673706055,16.681615829467773,16.770954132080078,-0.0,-0.0,-0.0,-0.0,off
1.56,15.117441177368164,0.5219453573226929,6.984423637390137,16.661081314086914,16.753921508789062,-0.0,-0.0,-0.0,-0.0,off
1.58,15.123766899108887,0.5958576202392578,6.9675116539001465,16.662221908569336,16.739299774169922,-0.0,-0.0,-0.0,-0.0,off
1.6,15.119707107543945,0.764411985874176,6.964138507843018,16.664005279541016,16.726104736328125,-0.0,0.0,-0.0,-0.0,off
1.62,15.138476371765137,0.8035812377929688,6.93724250793457,16.671669006347656,16.715787887573242,-0.0,0.0,-0.0,-0.0,off
1.6400000000000001,15.147687911987305,0.8461280465126038,6.912115573883057,16.67170524597168,16.707141876220703,-0.0,-0.0,-0.0,-0.0,off
1.6600000000000001,15.156740188598633,0.9645395278930664,6.886595249176025,16.675800323486328,16.699806213378906,-0.0,-0.0,-0.0,-0.0,off
1.68,15.163578033447266,1.0872178077697754,6.868355751037598,16.68204116821289,16.69383430480957,-0.0,-0.0,-0.0,-0.0,off
1.7,15.159753799438477,1.1463690996170044,6.851131439208984,16.675439834594727,16.68821907043457,-0.0,0.0,-0.0,-0.0,off
1.72,15.141297340393066,1.2910470962524414,6.828978061676025,16.6601505279541,16.68145751953125,-0.0,0.0,-0.0,-0.0,off
1.74,15.134839057922363,1.3846499919891357,6.816064357757568,16.656509399414062,16.675174713134766,0.0,0.0,-0.0,0.0,off
1.76,15.141546249389648,1.470414400100708,6.781682968139648,16.65592384338379,16.669649124145508,-0.0,-0.0,-0.0,-0.0,off
1.78,15.14663028717041,1.6245380640029907,6.738511562347412,16.6573429107666,16.6645450592041,-0.0,-0.0,-0.0,-0.0,off
1.8,15.120538711547852,1.7309613227844238,6.72772216796875,16.639986038208008,16.658292770385742,-0.0,-0.0,-0.0,-0.0,off
1.82,15.117192268371582,1.9082903861999512,6.715356826782227,16.651338577270508,16.653411865234375,-0.0,-0.0,-0.0,-0.0,off
1.84,15.101617813110352,1.9858026504516602,6.708617210388184,16.643550872802734,16.648544311523438,-0.0,-0.0,-0.0,-0.0,off
1.86,15.117162704467773,2.1336171627044678,6.661168098449707,16.656892776489258,16.64528465270996,-0.0,-0.0,-0.0,-0.0,off
1.8800000000000001,15.101661682128906,2.287604570388794,6.629576683044434,16.650663375854492,16.641496658325195,-0.0,-0.0,-0.0,-0.0,off
1.9000000000000001,15.102293968200684,2.480510950088501,6.610889911651611,16.671415328979492,16.639692306518555,-0.0,-0.0,-0.0,-0.0,off
1.92,15.08328914642334,2.696636438369751,6.5963568687438965,16.682008743286133,16.638511657714844,-0.0,-0.0,-0.0,-0.0,off
1.94,15.104557037353516,2.9301538467407227,6.568603992462158,16.7296142578125,16.64149284362793,-0.0,-0.0,-0.0,-0.0,off
1.96,15.104351997375488,2.9909026622772217,6.52565336227417,16.723369598388672,16.64422035217285,-0.0,-0.0,-0.0,-0.0,off
1.98,15.086265563964844,3.112053632736206,6.493837833404541,16.716764450073242,16.646142959594727,0.0,-0.0,-0.0,0.0,off
2.0,15.06071949005127,3.320664644241333,6.488580226898193,16.73181915283203,16.648862838745117,0.0,-0.0,-0.0,0.0,off
2.02,15.04568862915039,3.443309783935547,6.471335411071777,16.736406326293945,16.651952743530273,-0.0,-0.0,-0.0,-0.0,off
2.04,15.067699432373047,3.5352585315704346,6.411350727081299,16.75228500366211,16.656681060791016,-0.0,0.0,-0.0,-0.0,off
2.06,15.059311866760254,3.6468544006347656,6.38352108001709,16.75803565979004,16.661706924438477,-0.0,-0.0,-0.0,-0.0,off
2.08,15.05760383605957,3.7180988788604736,6.347719669342041,16.758556365966797,16.666725158691406,-0.0,-0.0,-0.0,-0.0,off
2.1,15.032552719116211,3.8937509059906006,6.337803363800049,16.772199630737305,16.672298431396484,-0.0,-0.0,-0.0,-0.0,off
2.12,15.01862907409668,3.958564043045044,6.276844501495361,16.751962661743164,16.675708770751953,-0.0,-0.0,-0.0,-0.0,off
2.14,15.007163047790527,4.046726226806641,6.2537946701049805,16.75412940979004,16.679262161254883,-0.0,-0.0,-0.0,-0.0,off
2.16,15.002767562866211,4.158190727233887,6.206874370574951,16.760038375854492,16.683101654052734,-0.0,-0.0,-0.0,-0.0,off
2.18,15.007911682128906,4.1573967933654785,6.1461873054504395,16.7420711517334,16.68547248840332,-0.0,-0.0,-0.0,-0.0,off
2.2,14.993705749511719,4.191555976867676,6.0821146965026855,16.714439392089844,16.68520164489746,-0.0,-0.0,-0.0,-0.0,off
2.22,15.003878593444824,4.161454200744629,6.003789901733398,16.687707901000977,16.682884216308594,-0.0,-0.0,-0.0,-0.0,off
2.24,15.005813598632812,4.1226677894592285,5.956098556518555,16.662710189819336,16.678852081298828,-0.0,-0.0,-0.0,-0.0,off
2.2600000000000002,14.998083114624023,4.0747971534729,5.882490634918213,16.617765426635742,16.671125411987305,-0.0,-0.0,-0.0,-0.0,off
2.2800000000000002,14.9774169921875,4.012574672698975,5.817946434020996,16.561168670654297,16.658870697021484,-0.0,-0.0,-0.0,-0.0,off
2.3000000000000003,14.981891632080078,4.019723892211914,5.727108478546143,16.535266876220703,16.645261764526367,-0.0,-0.0,-0.0,-0.0,off
2.32,14.98340129852295,4.05277156829834,5.695749759674072,16.53386878967285,16.632951736450195,-0.0,-0.0,-0.0,-0.0,off
2.34,14.993749618530273,4.041648864746094,5.607652187347412,16.51039695739746,16.619558334350586,-0.0,-0.0,-0.0,-0.0,off
2.36,14.970358848571777,4.110683917999268,5.551424980163574,16.487197875976562,16.6051082611084,-0.0,-0.0,-0.0,-0.0,off
2.38,14.971406936645508,4.164991855621338,5.498890399932861,16.484172821044922,16.591768264770508,0.0,-0.0,-0.0,0.0,off
2.4,14.956864356994629,4.190232276916504,5.438247203826904,16.45722770690918,16.57709503173828,0.0,-0.0,-0.0,0.0,off
2.42,14.955183982849121,4.190436840057373,5.370457172393799,16.433475494384766,16.561569213867188,-0.0,-0.0,-0.0,-0.0,off
2.44,14.959012985229492,4.250182628631592,5.317559719085693,16.435100555419922,16.547706604003906,-0.0,-0.0,-0.0,-0.0,off
2.46,14.937076568603516,4.250279903411865,5.271434307098389,16.400278091430664,16.5318660736084,-0.0,0.0,-0.0,-0.0,off
2.48,14.921880722045898,4.288949966430664,5.200008869171143,16.373689651489258,16.514896392822266,-0.0,-0.0,-0.0,-0.0,off
2.5,14.902032852172852,4.383364677429199,5.191887378692627,16.378040313720703,16.500051498413086,-0.0,-0.0,-0.0,-0.0,off
2.52,14.893497467041016,4.42158842086792,5.16775369644165,16.37291717529297,16.486251831054688,-0.0,-0.0,-0.0,-0.0,off
2.54,14.897790908813477,4.404581546783447,5.106132507324219,16.35289192199707,16.471927642822266,0.0,-0.0,-0.0,0.0,off
2.56,14.885697364807129,4.584781646728516,5.045528888702393,16.372587203979492,16.460609436035156,-0.0,-0.0,-0.0,-0.0,off
2.58,14.894035339355469,4.666399002075195,4.985046863555908,16.384695053100586,16.451513290405273,-0.0,-0.0,-0.0,-0.0,off
2.6,14.874839782714844,4.769965171813965,4.951314449310303,16.386852264404297,16.443429946899414,-0.0,-0.0,-0.0,-0.0,off
2.62,14.845638275146484,4.7978410720825195,4.926187992095947,16.360916137695312,16.433717727661133,-0.0,0.0,-0.0,-0.0,off
2.64,14.841863632202148,4.991517066955566,4.899960994720459,16.40749168395996,16.429201126098633,-0.0,-0.0,-0.0,-0.0,off
2.66,14.842350959777832,5.010664463043213,4.832052707672119,16.39362335205078,16.42388153076172,-0.0,-0.0,-0.0,-0.0,off
2.68,14.83437442779541,5.06536340713501,4.792557716369629,16.391618728637695,16.4189453125,-0.0,-0.0,-0.0,-0.0,off
2.7,14.83360481262207,5.085062503814697,4.741117477416992,16.38205909729004,16.41368293762207,-0.0,-0.0,-0.0,-0.0,off
2.72,14.83065414428711,5.173564434051514,4.700484752655029,16.395383834838867,16.410198211669922,-0.0,-0.0,-0.0,-0.0,off
2.74,14.813060760498047,5.256550312042236,4.66937780380249,16.39698600769043,16.407182693481445,-0.0,-0.0,-0.0,-0.0,off
2.7600000000000002,14.809215545654297,5.327262878417969,4.6181111335754395,16.40181541442871,16.4049129486084,-0.0,-0.0,-0.0,-0.0,off
2.7800000000000002,14.807918548583984,5.392840385437012,4.564795017242432,16.407148361206055,16.403383255004883,-0.0,-0.0,-0.0,-0.0,off
2.8000000000000003,14.812170028686523,5.4325032234191895,4.497674942016602,16.405534744262695,16.40188217163086,-0.0,-0.0,-0.0,-0.0,off
2.82,14.795806884765625,5.520424842834473,4.467383861541748,16.411840438842773,16.40111541748047,-0.0,-0.0,-0.0,-0.0,off
2.84,14.791525840759277,5.647115707397461,4.399896144866943,16.43284034729004,16.402244567871094,-0.0,-0.0,-0.0,-0.0,off
2.86,14.80396842956543,5.733481407165527,4.322757244110107,16.45346450805664,16.405195236206055,-0.0,0.0,-0.0,-0.0,off
2.88,14.790139198303223,5.843719959259033,4.251723289489746,16.461301803588867,16.408424377441406,-0.0,0.0,-0.0,-0.0,off
2.9,14.792923927307129,5.870326042175293,4.168702125549316,16.45203399658203,16.410512924194336,-0.0,0.0,-0.0,-0.0,off
2.92,14.776542663574219,5.958791732788086,4.134308338165283,16.46043586730957,16.413232803344727,-0.0,-0.0,-0.0,-0.0,off
2.94,14.789873123168945,5.997130393981934,4.043642520904541,16.463808059692383,16.416048049926758,-0.0,-0.0,-0.0,-0.0,off
2.96,14.797948837280273,6.065532207489014,3.957533597946167,16.475194931030273,16.41963768005371,-0.0,-0.0,-0.0,-0.0,off
2.98,14.792673110961914,6.17779541015625,3.8952982425689697,16.497323989868164,16.424915313720703,-0.0,-0.0,-0.0,-0.0,off
3.0,14.793682098388672,6.303671836853027,3.851720094680786,16.53557014465332,16.433347702026367,-0.0,-0.0,-0.0,-0.0,off
3.02,14.762886047363281,6.346616268157959,3.7847769260406494,16.50899314880371,16.43838119506836,-0.0,-0.0,-0.0,-0.0,off
3.04,14.762378692626953,6.256991386413574,3.6990151405334473,16.454801559448242,16.437999725341797,-0.0,-0.0,-0.0,-0.0,off
3.06,14.775287628173828,6.268654823303223,3.6091201305389404,16.450862884521484,16.437314987182617,-0.0,0.0,-0.0,-0.0,off
3.08,14.775674819946289,6.239099979400635,3.5444183349609375,16.42588996887207,16.434432983398438,-0.0,-0.0,-0.0,-0.0,off
3.1,14.772260665893555,6.128519058227539,3.4290363788604736,16.356550216674805,16.425060272216797,-0.0,-0.0,-0.0,-0.0,off
3.12,14.768594741821289,6.166018009185791,3.3528945446014404,16.351547241210938,16.41608428955078,-0.0,-0.0,-0.0,-0.0,off
3.14,14.772293090820312,6.045744895935059,3.246555805206299,16.288394927978516,16.40177345275879,-0.0,-0.0,-0.0,-0.0,off
3.16,14.744946479797363,5.93397331237793,3.1502442359924316,16.203380584716797,16.380422592163086,-0.0,-0.0,-0.0,-0.0,off
3.18,14.741236686706543,5.761326313018799,3.024435043334961,16.11347770690918,16.352033615112305,-0.0,-0.0,-0.0,-0.0,off
3.2,14.73469352722168,5.621484756469727,2.9305331707000732,16.04058265686035,16.319061279296875,-0.0,-0.0,-0.0,-0.0,off
3.22,14.740994453430176,5.4668779373168945,2.8343327045440674,15.975516319274902,16.282636642456055,-0.0,-0.0,-0.0,-0.0,off
3.24,14.735758781433105,5.393765926361084,2.730665922164917,15.927706718444824,16.24492073059082,-0.0,-0.0,-0.0,-0.0,off
3.2600000000000002,14.74100112915039,5.272769451141357,2.599104881286621,15.869926452636719,16.204809188842773,-0.0,-0.0,-0.0,-0.0,off
3.2800000000000002,14.712658882141113,5.089259624481201,2.4929933547973633,15.766353607177734,16.157978057861328,-0.0,-0.0,-0.0,-0.0,off
3.3000000000000003,14.736998558044434,4.899665832519531,2.350510835647583,15.70702838897705,16.109167098999023,-0.0,0.0,-0.0,-0.0,off
3.3200000000000003,14.724042892456055,4.741390228271484,2.2466487884521484,15.630919456481934,16.05727767944336,-0.0,-0.0,-0.0,-0.0,off
3.34,14.718202590942383,4.538485527038574,2.1172430515289307,15.54689884185791,16.001468658447266,-0.0,0.0,-0.0,-0.0,off
3.36,14.722061157226562,4.392128944396973,1.9732487201690674,15.48946762084961,15.944960594177246,0.0,-0.0,-0.0,0.0,off
3.38,14.725223541259766,4.163646697998047,1.8293802738189697,15.411515235900879,15.88534164428711,0.0,-0.0,-0.0,0.0,off
3.4,14.70372486114502,3.9985854625701904,1.6981587409973145,15.332056045532227,15.823296546936035,-0.0,-0.0,-0.0,-0.0,off
3.42,14.65755844116211,3.8236615657806396,1.5940556526184082,15.231724739074707,15.757163047790527,-0.0,-0.0,-0.0,-0.0,off
3.44,14.630630493164062,3.6733782291412354,1.4722118377685547,15.156399726867676,15.689847946166992,-0.0,-0.0,-0.0,-0.0,off
3.46,14.60021686553955,3.482787609100342,1.3489038944244385,15.070358276367188,15.620131492614746,-0.0,-0.0,-0.0,-0.0,off
3.48,14.601956367492676,3.284404754638672,1.2333881855010986,15.017513275146484,15.551488876342773,-0.0,-0.0,-0.0,-0.0,off
3.5,14.59370231628418,3.0740504264831543,1.1519908905029297,14.958375930786133,15.483349800109863,-0.0,-0.0,-0.0,-0.0,off
3.52,14.562118530273438,2.8855364322662354,1.072021722793579,14.883913040161133,15.414376258850098,-0.0,0.0,-0.0,-0.0,off
3.54,14.545068740844727,2.620718002319336,0.9669198989868164,14.81087875366211,15.34393310546875,-0.0,-0.0,-0.0,-0.0,off
3.56,14.54651927947998,2.490736246109009,0.881767988204956,14.784536361694336,15.278162956237793,-0.0,0.0,-0.0,-0.0,off
3.58,14.538732528686523,2.2451019287109375,0.8056893348693848,14.733104705810547,15.213080406188965,-0.0,0.0,-0.0,-0.0,off
3.6,14.497282028198242,2.030794858932495,0.7482538223266602,14.657939910888672,15.146747589111328,-0.0,0.0,-0.0,-0.0,off
3.62,14.519351959228516,1.7482494115829468,0.6732068061828613,14.6397123336792,15.084014892578125,-0.0,0.0,-0.0,-0.0,off
3.64,14.502660751342773,1.538610577583313,0.5989558696746826,14.596343040466309,15.02293872833252,-0.0,0.0,-0.0,-0.0,off
3.66,14.457730293273926,1.3084379434585571,0.5373306274414062,14.526758193969727,14.960637092590332,-0.0,-0.0,-0.0,-0.0,off
3.68,14.412498474121094,1.0759260654449463,0.48514124751091003,14.460742950439453,14.897603034973145,-0.0,-0.0,-0.0,-0.0,off
3.7,14.383971214294434,0.8106954097747803,0.44727346301078796,14.413740158081055,14.835456848144531,-0.0,-0.0,-0.0,-0.0,off
3.72,14.38422966003418,0.5197831392288208,0.4031665027141571,14.399263381958008,14.776972770690918,-0.0,-0.0,-0.0,-0.0,off
3.74,14.385239601135254,0.14937224984169006,0.3743722140789032,14.390885353088379,14.721427917480469,-0.0,0.0,-0.0,-0.0,off
3.7600000000000002,14.38233757019043,-0.1320420503616333,0.34203407168388367,14.38701057434082,14.67029094696045,-0.0,-0.0,-0.0,-0.0,off
3.7800000000000002,14.392294883728027,-0.46423646807670593,0.31837984919548035,14.403299331665039,14.624462127685547,-0.0,-0.0,-0.0,-0.0,off
3.8000000000000003,14.400038719177246,-0.8507545590400696,0.28153011202812195,14.427894592285156,14.58342170715332,-0.0,-0.0,-0.0,-0.0,off
3.8200000000000003,14.386085510253906,-1.2040648460388184,0.2666299045085907,14.438847541809082,14.546076774597168,-0.0,0.0,-0.0,-0.0,off
3.84,14.383588790893555,-1.5543416738510132,0.2428133189678192,14.469366073608398,14.514132499694824,-0.0,-0.0,-0.0,-0.0,off
3.86,14.348101615905762,-1.9121661186218262,0.24318549036979675,14.47700023651123,14.484798431396484,-0.0,-0.0,-0.0,-0.0,off
3.88,14.34062385559082,-2.3766250610351562,0.23924586176872253,14.538193702697754,14.461316108703613,-0.0,-0.0,-0.0,-0.0,off
3.9,14.336929321289062,-2.7989165782928467,0.24962875247001648,14.609716415405273,14.445192337036133,-0.0,-0.0,-0.0,-0.0,off
3.92,14.313998222351074,-3.1624748706817627,0.25833818316459656,14.66146469116211,14.435020446777344,-0.0,-0.0,-0.0,-0.0,off
3.94,14.304943084716797,-3.592733860015869,0.2881617248058319,14.752022743225098,14.432948112487793,-0.0,-0.0,-0.0,-0.0,off
3.96,14.344526290893555,-3.9658753871917725,0.3101756274700165,14.885892868041992,14.444026947021484,0.0,0.0,-0.0,0.0,off
3.98,14.329586029052734,-4.458737850189209,0.33891603350639343,15.01107120513916,14.463607788085938,0.0,0.0,-0.0,0.0,off
4.0,14.337308883666992,-4.845198631286621,0.37200185656547546,15.138453483581543,14.493714332580566,-0.0,-0.0,-0.0,-0.0,off
4.0200000000000005,14.347221374511719,-5.2295942306518555,0.39105579257011414,15.275612831115723,14.534457206726074,-0.0,-0.0,-0.0,-0.0,off
4.04,14.346993446350098,-5.530214786529541,0.43712589144706726,15.38215160369873,14.583475112915039,-0.0,0.0,-0.0,-0.0,off
4.0600000000000005,14.33053207397461,-5.74798583984375,0.4911911189556122,15.448131561279297,14.637222290039062,-0.0,0.0,-0.0,-0.0,off
4.08,14.306983947753906,-5.999478816986084,0.5453348159790039,15.523560523986816,14.695113182067871,-0.0,0.0,-0.0,-0.0,off
4.1,14.290812492370605,-6.270007610321045,0.5978455543518066,15.617225646972656,14.758040428161621,-0.0,-0.0,-0.0,-0.0,off
4.12,14.311330795288086,-6.468748092651367,0.6721022129058838,15.719752311706543,14.82763385772705,-0.0,-0.0,-0.0,-0.0,off
4.14,14.336015701293945,-6.54740047454834,0.7392139434814453,15.77771282196045,14.900257110595703,-0.0,-0.0,-0.0,-0.0,off
4.16,14.324968338012695,-6.548947334289551,0.8020012378692627,15.77138614654541,14.969286918640137,-0.0,-0.0,-0.0,-0.0,off
4.18,14.343217849731445,-6.534176826477051,0.885777473449707,15.786322593688965,15.036629676818848,-0.0,-0.0,-0.0,-0.0,off
4.2,14.380248069763184,-6.553335666656494,0.9489755630493164,15.831560134887695,15.104448318481445,-0.0,-0.0,-0.0,-0.0,off
4.22,14.416122436523438,-6.539206504821777,1.0130457878112793,15.862284660339355,15.171015739440918,-0.0,0.0,-0.0,-0.0,off
4.24,14.43356990814209,-6.51034688949585,1.0782363414764404,15.870574951171875,15.233741760253906,-0.0,-0.0,-0.0,-0.0,off
4.26,14.45327377319336,-6.5795698165893555,1.1587779521942139,15.92264461517334,15.296201705932617,-0.0,-0.0,-0.0,-0.0,off
4.28,14.451573371887207,-6.6878886222839355,1.2382090091705322,15.972131729125977,15.357684135437012,-0.0,-0.0,-0.0,-0.0,off
4.3,14.45840072631836,-6.7479705810546875,1.3184990882873535,16.00996208190918,15.417427062988281,-0.0,-0.0,-0.0,-0.0,off
4.32,14.472481727600098,-6.752659797668457,1.3831570148468018,16.030105590820312,15.474129676818848,-0.0,-0.0,-0.0,-0.0,off
4.34,14.471707344055176,-6.8262248039245605,1.4314765930175781,16.064767837524414,15.528987884521484,-0.0,-0.0,-0.0,-0.0,off
4.36,14.465476989746094,-6.953788757324219,1.5110926628112793,16.121061325073242,15.583900451660156,0.0,-0.0,-0.0,0.0,off
4.38,14.480525016784668,-7.026803016662598,1.5922002792358398,16.1739501953125,15.638882637023926,0.0,-0.0,-0.0,0.0,off
