t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
3.2,16.83598518371582,-5.2992472648620605,-8.262415885925293,-3.0308353900909424,-2.982081890106201,19.48845672607422,19.081865310668945,-0.0,-0.5,-0.0,-0.0,off
3.22,16.910249710083008,-5.269248008728027,-8.317387580871582,-3.0175058841705322,-2.985624313354492,19.567842483520508,19.130380630493164,-0.0,-0.5,-0.0,-0.0,off
3.24,16.957324981689453,-5.248154640197754,-8.347979545593262,-3.010759115219116,-2.988137722015381,19.61587905883789,19.178865432739258,-0.0,-0.5,-0.0,-0.0,off
3.2600000000000002,17.053606033325195,-5.216733455657959,-8.37531566619873,-3.0040972232818604,-2.9897336959838867,19.702428817749023,19.231170654296875,-0.0,-0.5,-0.0,-0.0,off
3.2800000000000002,17.106733322143555,-5.198313236236572,-8.383923530578613,-3.0005910396575928,-2.9908194541931152,19.74722671508789,19.282733917236328,-0.0,-0.5,-0.0,-0.0,off
3.3000000000000003,17.148712158203125,-5.2086920738220215,-8.42525863647461,-2.9934189319610596,-2.991079330444336,19.803882598876953,19.334802627563477,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.3200000000000003,17.188844680786133,-5.263461589813232,-8.446870803833008,-2.9907920360565186,-2.9910504817962646,19.862276077270508,19.387521743774414,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.34,17.227706909179688,-5.332685947418213,-8.413593292236328,-2.992196798324585,-2.9911649227142334,19.900251388549805,19.438785552978516,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.36,17.291563034057617,-5.398012161254883,-8.354050636291504,-2.9943976402282715,-2.991487979888916,19.948102951049805,19.48969841003418,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.38,17.300357818603516,-5.4678544998168945,-8.293981552124023,-2.9941625595092773,-2.991755485534668,19.949684143066406,19.535627365112305,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.4,17.32399559020996,-5.548059940338135,-8.22379207611084,-2.9960975646972656,-2.992189645767212,19.963279724121094,19.578235626220703,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.42,17.378183364868164,-5.593425750732422,-8.168105125427246,-3.0093894004821777,-2.9939093589782715,20.000141143798828,19.620206832885742,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.44,17.44524574279785,-5.645937919616699,-8.082881927490234,-3.0199549198150635,-2.996513843536377,20.038618087768555,19.66170883178711,0.0,-0.4000000059604645,-0.0,0.0,off
3.46,17.48845672607422,-5.685091972351074,-8.03068733215332,-3.029566526412964,-2.999819040298462,20.066349029541016,19.7017765045166,0.0,-0.4000000059604645,-0.0,0.0,off
3.48,17.530540466308594,-5.704074382781982,-7.958218574523926,-3.0351755619049072,-3.003354549407959,20.079580307006836,19.739091873168945,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.5,17.56146812438965,-5.735152244567871,-7.8698225021362305,-3.0466668605804443,-3.007685661315918,20.080617904663086,19.77267074584961,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.52,17.593721389770508,-5.764760494232178,-7.754688262939453,-3.0636255741119385,-3.013279676437378,20.072534561157227,19.801918029785156,0.0,-0.4000000059604645,-0.0,0.0,off
3.54,17.556669235229492,-5.791214466094971,-7.662553787231445,-3.0787711143493652,-3.0198287963867188,20.01223373413086,19.8221492767334,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.56,17.496675491333008,-5.845107078552246,-7.575962066650391,-3.0939605236053467,-3.0272419452667236,19.942270278930664,19.833288192749023,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.58,17.39025115966797,-5.835777759552002,-7.436075210571289,-3.1142072677612305,-3.035938262939453,19.79323959350586,19.828330993652344,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.6,17.061616897583008,-5.877225399017334,-7.275533676147461,-3.152926206588745,-3.0476369857788086,19.45697593688965,19.790145874023438,0.0,-0.4000000059604645,-0.0,0.0,off
3.62,16.989574432373047,-5.869298458099365,-7.116374969482422,-3.1734297275543213,-3.060216188430786,19.3322811126709,19.7431640625,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.64,16.89788246154785,-5.877570152282715,-6.981212615966797,-3.193795919418335,-3.0735740661621094,19.204729080200195,19.688026428222656,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.66,16.932069778442383,-5.894880294799805,-6.873753547668457,-3.1899054050445557,-3.085206985473633,19.20138168334961,19.637950897216797,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.68,16.98189353942871,-5.904414176940918,-6.73275089263916,-3.1976702213287354,-3.0964531898498535,19.198352813720703,19.59235191345215,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.7,17.110563278198242,-5.91166353225708,-6.552642822265625,-3.2088985443115234,-3.1076977252960205,19.2524356842041,19.556249618530273,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.72,17.242481231689453,-5.911050796508789,-6.415002822875977,-3.2161412239074707,-3.118541955947876,19.323455810546875,19.530546188354492,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.74,17.182058334350586,-5.942594051361084,-6.290569305419922,-3.2248523235321045,-3.1291728019714355,19.23821258544922,19.498857498168945,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.7600000000000002,17.131959915161133,-5.989642143249512,-6.166086196899414,-3.2327985763549805,-3.1395351886749268,19.167694091796875,19.46321678161621,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.7800000000000002,17.06987190246582,-6.036611557006836,-6.022687911987305,-3.2535533905029297,-3.1509368419647217,19.081247329711914,19.42234230041504,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.8000000000000003,16.98906898498535,-6.055196285247803,-5.928866386413574,-3.2804174423217773,-3.1638848781585693,18.985397338867188,19.376123428344727,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.8200000000000003,16.87607765197754,-6.0815205574035645,-5.846188545227051,-3.3053174018859863,-3.178028106689453,18.867029190063477,19.3228759765625,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.84,16.74803924560547,-6.095545291900635,-5.713231086730957,-3.3288981914520264,-3.193114995956421,18.716129302978516,19.259841918945312,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.86,16.655540466308594,-6.090295314788818,-5.653622627258301,-3.3471462726593018,-3.2085180282592773,18.613494873046875,19.19312858581543,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.88,16.566389083862305,-6.072904109954834,-5.601329803466797,-3.363048553466797,-3.223971128463745,18.51216697692871,19.12323760986328,0.0,-0.4000000059604645,-0.0,0.0,off
3.9,16.466333389282227,-6.068020820617676,-5.525160789489746,-3.3850924968719482,-3.2400832176208496,18.398054122924805,19.049062728881836,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.92,16.413150787353516,-6.073877811431885,-5.459996223449707,-3.3924992084503174,-3.255324602127075,18.332895278930664,18.97589874267578,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.94,16.33411979675293,-6.063051223754883,-5.34676456451416,-3.40860915184021,-3.270653009414673,18.22503662109375,18.89923667907715,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.96,16.250553131103516,-6.108273029327393,-5.251900672912598,-3.42956280708313,-3.286543846130371,18.137638092041016,18.821439743041992,-0.0,-0.4000000059604645,-0.0,-0.0,off
3.98,16.178165435791016,-6.088409423828125,-5.208135604858398,-3.4546544551849365,-3.3033547401428223,18.05343246459961,18.743227005004883,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.0,16.048925399780273,-6.09437894821167,-5.146026611328125,-3.47629714012146,-3.3206489086151123,17.921804428100586,18.65978240966797,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.0200000000000005,15.960935592651367,-6.143696308135986,-5.060544967651367,-3.494346857070923,-3.3380186557769775,17.835514068603516,18.57597541809082,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.04,15.875723838806152,-6.186290264129639,-4.9948272705078125,-3.513821840286255,-3.3555989265441895,17.75547981262207,18.49253273010254,-0.0,-0.4000000059604645,-0.0,-0.0,off
4.0600000000000005,15.773346900939941,-6.247346878051758,-4.928041458129883,-3.52862548828125,-3.372901439666748,17.666730880737305,18.408496856689453,-0.0,-0.4000000059604645,-0.0,-0.0,off
