t,Fx_hat,Fy_hat,Fz_hat,tau_yaw_hat,tau_yaw_ema,force_mag,force_mag_ema,wz_obs,vx_cmd,vy_cmd,wz_cmd,compliance_mode
0.5,15.091470718383789,-10.122560501098633,20.62480354309082,-1.0973608493804932,-0.8767884969711304,27.488201141357422,26.579740524291992,-0.0,0.0,-0.0,-0.0,off
0.52,15.34477710723877,-9.796998977661133,20.599458694458008,-1.1297557353973389,-0.9020852446556091,27.491472244262695,26.65589141845703,0.0,-0.0,-0.0,0.0,off
0.54,15.498290061950684,-9.55469036102295,20.590120315551758,-1.1403121948242188,-0.9259079098701477,27.485307693481445,26.724136352539062,-0.0,0.0,-0.0,-0.0,off
0.56,15.754592895507812,-9.230568885803223,20.527158737182617,-1.129346251487732,-0.9462517499923706,27.47316551208496,26.783260345458984,-0.0,-0.0,-0.0,-0.0,off
0.58,15.99659252166748,-8.888861656188965,20.463871002197266,-1.1304433345794678,-0.9646708965301514,27.453102111816406,26.833406448364258,-0.0,-0.0,-0.0,-0.0,off
0.6,16.127859115600586,-8.570256233215332,20.4195613861084,-1.1308194398880005,-0.9812856912612915,27.395540237426758,26.872766494750977,-0.0,-0.0,-0.0,-0.0,off
0.62,16.125741958618164,-8.135258674621582,20.35425567626953,-1.1263049840927124,-0.9957875609397888,27.21245574951172,26.889707565307617,-0.0,0.0,-0.0,-0.0,off
0.64,16.328096389770508,-7.777908802032471,20.24336814880371,-1.119789719581604,-1.0081877708435059,27.145837783813477,26.897296905517578,-0.0,-0.0,-0.0,-0.0,off
0.66,16.576091766357422,-7.40419864654541,20.118940353393555,-1.1255064010620117,-1.0199196338653564,27.099090576171875,26.898027420043945,-0.0,-0.0,-0.0,-0.0,off
0.68,16.58453941345215,-7.026890754699707,20.019916534423828,-1.1363939046859741,-1.0315669775009155,26.929931640625,26.88202476501465,-0.0,-0.0,-0.0,-0.0,off
0.7000000000000001,16.719188690185547,-6.562586784362793,19.900707244873047,-1.1411463022232056,-1.042524814605713,26.807405471801758,26.853837966918945,-0.0,-0.0,-0.0,-0.0,off
0.72,16.902996063232422,-6.16277551651001,19.760942459106445,-1.1222314834594727,-1.0504953861236572,26.72425651550293,26.818965911865234,-0.0,0.0,-0.0,-0.0,off
0.74,17.058629989624023,-5.699718952178955,19.547130584716797,-1.0898643732070923,-1.0544322729110718,26.56264305114746,26.76968002319336,-0.0,-0.0,-0.0,-0.0,off
0.76,17.20938491821289,-5.270144462585449,19.413803100585938,-1.049155592918396,-1.0539045333862305,26.47325325012207,26.71523094177246,-0.0,-0.0,-0.0,-0.0,off
0.78,17.40814971923828,-4.910640716552734,19.383636474609375,-1.0088847875595093,-1.0494024753570557,26.51194953918457,26.669662475585938,-0.0,-0.0,-0.0,-0.0,off
0.8,17.570812225341797,-4.499979496002197,19.276803970336914,-0.9480535387992859,-1.0392675399780273,26.468442916870117,26.623414993286133,-0.0,-0.0,-0.0,-0.0,off
0.8200000000000001,17.59493637084961,-3.9122939109802246,19.111454010009766,-0.8718360066413879,-1.022524356842041,26.270429611206055,26.5598087310791,-0.0,-0.0,-0.0,-0.0,off
0.84,17.758014678955078,-3.353579521179199,18.98597526550293,-0.8073973059654236,-1.001011610031128,26.21184539794922,26.494064331054688,-0.0,-0.0,-0.0,-0.0,off
0.86,17.798786163330078,-2.698194980621338,18.91962242126465,-0.758628249168396,-0.9767732620239258,26.11568832397461,26.422304153442383,-0.0,-0.0,-0.0,-0.0,off
0.88,17.794189453125,-2.0880942344665527,18.875913619995117,-0.7143946290016174,-0.9505353569984436,26.024860382080078,26.346614837646484,0.0,-0.0,-0.0,0.0,off
0.9,17.83622169494629,-1.3475080728530884,18.653461456298828,-0.6487773060798645,-0.9203595519065857,25.843727111816406,26.255701065063477,0.0,-0.0,-0.0,0.0,off
0.92,17.887187957763672,-0.6927601099014282,18.21013069152832,-0.5619109272956848,-0.8845146894454956,25.535079956054688,26.139158248901367,-0.0,0.0,-0.0,-0.0,off
0.9400000000000001,17.749591827392578,-0.02743971347808838,17.935256958007812,-0.5603981614112854,-0.8521029949188232,25.233354568481445,26.001543045043945,-0.0,-0.0,-0.0,-0.0,off
0.96,18.263912200927734,1.2824677228927612,18.425687789916992,-0.6461188197135925,-0.8315045833587646,25.97539520263672,25.935985565185547,-0.0,0.0,-0.0,-0.0,off
0.98,18.89799690246582,2.4676833152770996,18.59227180480957,-0.6533128619194031,-0.8136853575706482,26.625106811523438,25.927780151367188,-0.0,-0.0,-0.0,-0.0,off
1.0,19.210716247558594,3.252042770385742,18.518875122070312,-0.6341972947120667,-0.79573655128479,26.880775451660156,25.942678451538086,-0.0,-0.0,-0.0,-0.0,off
1.02,19.490215301513672,4.015000820159912,18.518014907836914,-0.6458951830863953,-0.7807523608207703,27.182817459106445,25.98461151123047,-0.0,-0.0,-0.0,-0.0,off
1.04,19.679916381835938,4.727986812591553,18.510469436645508,-0.6917309165000916,-0.7718502283096313,27.427913665771484,26.04712677001953,-0.0,-0.0,-0.0,-0.0,off
1.06,19.910717010498047,5.338244438171387,18.44877052307129,-0.7169967293739319,-0.7663648724555969,27.66388702392578,26.12935447692871,-0.0,0.0,-0.0,-0.0,off
1.08,20.34632110595703,6.045822620391846,18.396404266357422,-0.7154068350791931,-0.7612690925598145,28.08829689025879,26.24556541442871,-0.0,0.0,-0.0,-0.0,off
1.1,20.70832061767578,6.561479091644287,18.334503173828125,-0.6990121603012085,-0.7550433874130249,28.426071166992188,26.3883056640625,-0.0,-0.0,-0.0,-0.0,off
1.12,21.021467208862305,7.218425273895264,18.27134132385254,-0.6985446214675903,-0.7493934631347656,28.772377014160156,26.55276870727539,-0.0,-0.0,-0.0,-0.0,off
1.1400000000000001,21.228118896484375,7.5870280265808105,18.201887130737305,-0.7314490675926208,-0.7475990056991577,28.974206924438477,26.72823715209961,-0.0,-0.0,-0.0,-0.0,off
1.16,21.37325668334961,8.409119606018066,18.107492446899414,-0.7685161828994751,-0.7496907114982605,29.247406005859375,26.911312103271484,-0.0,-0.0,-0.0,-0.0,off
1.18,21.259033203125,9.035832405090332,17.82493782043457,-0.7836039662361145,-0.7530819773674011,29.17740821838379,27.06989860534668,-0.0,-0.0,-0.0,-0.0,off
1.2,20.971637725830078,9.501965522766113,17.618488311767578,-0.7814634442329407,-0.7559201121330261,28.99151611328125,27.19818115234375,-0.0,-0.0,-0.0,-0.0,off
1.22,20.69815444946289,9.864151954650879,17.219106674194336,-0.7345895171165466,-0.7537870407104492,28.674251556396484,27.285682678222656,-0.0,0.0,-0.0,-0.0,off
1.24,21.25376319885254,11.045794486999512,17.059507369995117,-0.6386416554450989,-0.7422724962234497,29.406782150268555,27.4277400970459,0.0,-0.0,-0.0,0.0,off
1.26,21.60158920288086,11.526679039001465,16.781896591186523,-0.5119933485984802,-0.7192445397377014,29.68375015258789,27.586694717407227,-0.0,-0.0,-0.0,-0.0,off
1.28,21.961349487304688,12.234427452087402,16.636293411254883,-0.41768574714660645,-0.6890886425971985,30.14545249938965,27.776208877563477,-0.0,-0.0,-0.0,-0.0,off
1.3,22.05262565612793,12.626694679260254,16.47075080871582,-0.36791133880615234,-0.6569709181785583,30.282625198364258,27.966196060180664,-0.0,-0.0,-0.0,-0.0,off
1.32,21.844247817993164,13.154144287109375,16.134071350097656,-0.3533230423927307,-0.6266061067581177,30.174673080444336,28.127422332763672,-0.0,-0.0,-0.0,-0.0,off
1.34,22.519071578979492,13.523452758789062,16.097318649291992,-0.30438363552093506,-0.5943838357925415,30.80772590637207,28.342327117919922,-0.0,-0.0,-0.0,-0.0,off
1.36,23.035926818847656,13.981271743774414,15.940929412841797,-0.235664963722229,-0.5585119128227234,31.308834075927734,28.58905601501465,-0.0,-0.0,-0.0,-0.0,off
1.3800000000000001,23.463808059692383,13.80943489074707,15.96270751953125,-0.1673438549041748,-0.5193950533866882,31.560400009155273,28.84855079650879,-0.0,-0.0,-0.0,-0.0,off
1.4000000000000001,23.726696014404297,13.916053771972656,15.93828010559082,-0.15435141324996948,-0.48289066553115845,31.79058837890625,29.111347198486328,-0.0,-0.0,-0.0,-0.0,off
1.42,23.94317054748535,13.559285163879395,16.034719467163086,-0.15947794914245605,-0.4505493640899658,31.847164154052734,29.36351776123047,-0.0,-0.0,-0.0,-0.0,off
1.44,24.03917694091797,13.690096855163574,15.79791259765625,-0.12843334674835205,-0.41833776235580444,31.857099533081055,29.593116760253906,-0.0,-0.0,-0.0,-0.0,off
1.46,24.128372192382812,13.587410926818848,15.670965194702148,-0.07287747412919998,-0.3837917149066925,31.81784439086914,29.799543380737305,-0.0,-0.0,-0.0,-0.0,off
1.48,24.163986206054688,13.65501880645752,15.565752029418945,0.005648486316204071,-0.3448476791381836,31.822168350219727,29.987882614135742,-0.0,-0.0,-0.0,-0.0,off
1.5,24.172943115234375,13.577763557434082,15.600605010986328,0.07914673537015915,-0.30244824290275574,31.81298065185547,30.15984344482422,-0.0,0.0,-0.0,-0.0,off
1.52,24.20338249206543,13.26941204071045,15.799901962280273,0.16853570938110352,-0.2553498446941376,31.80436897277832,30.31803321838379,0.0,0.0,-0.0,0.0,off
1.54,24.308645248413086,13.197455406188965,15.886449813842773,0.24061369895935059,-0.20575349032878876,31.897686004638672,30.471433639526367,-0.0,-0.0,-0.0,-0.0,off
1.56,24.337318420410156,13.095871925354004,16.003480911254883,0.3045499324798584,-0.1547231376171112,31.936161041259766,30.6148681640625,-0.0,-0.0,-0.0,-0.0,off
1.58,24.460132598876953,12.949562072753906,16.184513092041016,0.33887016773223877,-0.10536380112171173,32.06131362915039,30.757720947265625,-0.0,-0.0,-0.0,-0.0,off
1.6,24.526010513305664,12.922331809997559,16.378122329711914,0.37048810720443726,-0.05777860805392265,32.19867706298828,30.900775909423828,0.0,-0.0,-0.0,0.0,off
1.62,24.51177215576172,12.636332511901855,16.54532814025879,0.4043539762496948,-0.011565346270799637,32.15978240966797,31.026288986206055,-0.0,-0.0,-0.0,-0.0,off
1.6400000000000001,24.539352416992188,12.48120403289795,16.70801544189453,0.4625261425971985,0.035843804478645325,32.20431900024414,31.14391326904297,-0.0,0.0,-0.0,-0.0,off
1.6600000000000001,24.601350784301758,12.18676471710205,16.86617088317871,0.5390062928199768,0.08616004884243011,32.22128677368164,31.251352310180664,-0.0,0.0,-0.0,-0.0,off
1.68,24.625900268554688,11.881942749023438,17.060394287109375,0.6061670184135437,0.13816073536872864,32.22844314575195,31.348373413085938,-0.0,0.0,-0.0,-0.0,off
1.7,24.582313537597656,11.63960075378418,17.19852638244629,0.6578903794288635,0.1901336908340454,32.18011474609375,31.430482864379883,0.0,-0.0,-0.0,0.0,off
1.72,24.499061584472656,11.324612617492676,17.343828201293945,0.7040791511535645,0.2415282428264618,32.082069396972656,31.493932723999023,-0.0,-0.0,-0.0,-0.0,off
1.74,24.495342254638672,11.085419654846191,17.447681427001953,0.76341712474823,0.2937171161174774,32.05198669433594,31.547550201416016,-0.0,-0.0,-0.0,-0.0,off
1.76,24.48171615600586,11.031733512878418,17.544214248657227,0.8112842440605164,0.3454738259315491,32.075740814208984,31.598318099975586,-0.0,-0.0,-0.0,-0.0,off
1.78,24.40542221069336,10.801980018615723,17.642366409301758,0.8576200604438782,0.39668846130371094,31.993131637573242,31.635326385498047,-0.0,-0.0,-0.0,-0.0,off
1.8,24.38207244873047,10.700446128845215,17.701807022094727,0.9031534790992737,0.4473349452018738,31.974035263061523,31.66678810119629,-0.0,-0.0,-0.0,-0.0,off
1.82,24.304630279541016,10.490801811218262,17.79368782043457,0.9788471460342407,0.5004861354827881,31.896509170532227,31.687002182006836,-0.0,-0.0,-0.0,-0.0,off
1.84,24.3450927734375,10.373489379882812,17.956039428710938,1.0574029684066772,0.5561777949333191,31.97987174987793,31.713356018066406,-0.0,0.0,-0.0,-0.0,off
1.86,24.34092140197754,10.158108711242676,18.111055374145508,1.1381276845932007,0.614372730255127,31.99496841430664,31.738082885742188,-0.0,-0.0,-0.0,-0.0,off
1.8800000000000001,24.319881439208984,9.958827018737793,18.198558807373047,1.2057942152023315,0.6735148429870605,31.965957641601562,31.757171630859375,-0.0,-0.0,-0.0,-0.0,off
1.9000000000000001,24.22308921813965,9.661111831665039,18.301162719726562,1.2637104988098145,0.7325344085693359,31.859498977661133,31.763011932373047,-0.0,-0.0,-0.0,-0.0,off
1.92,24.207012176513672,9.445586204528809,18.419267654418945,1.3210910558700562,0.791390061378479,31.8507137298584,31.76703643798828,-0.0,-0.0,-0.0,-0.0,off
1.94,24.223541259765625,9.26253604888916,18.555070877075195,1.3553358316421509,0.8477845788002014,31.888322830200195,31.77419662475586,-0.0,0.0,-0.0,-0.0,off
1.96,24.176084518432617,9.028057098388672,18.725051879882812,1.3743082284927368,0.9004369378089905,31.884422302246094,31.779695510864258,0.0,-0.0,-0.0,0.0,off
1.98,24.2099666595459,8.676026344299316,18.905820846557617,1.4178828001022339,0.9521815180778503,31.91905403137207,31.786968231201172,0.0,-0.0,-0.0,0.0,off
2.0,24.17900276184082,8.383277893066406,19.085092544555664,1.4772082567214966,1.0046842098236084,31.92403793334961,31.793216705322266,-0.0,-0.0,-0.0,-0.0,off
2.02,24.165416717529297,8.300726890563965,19.214441299438477,1.5368739366531372,1.0579031705856323,31.969738006591797,31.80400276184082,-0.0,-0.0,-0.0,-0.0,off
2.04,24.12873077392578,8.290050506591797,19.32938575744629,1.5804591178894043,1.1101588010787964,32.00852584838867,31.81848907470703,-0.0,0.0,-0.0,-0.0,off
2.06,24.18731117248535,8.255629539489746,19.424768447875977,1.6270874738693237,1.1618516445159912,32.10144805908203,31.84156608581543,-0.0,-0.0,-0.0,-0.0,off
2.08,24.26189613342285,8.121355056762695,19.49730110168457,1.6860319375991821,1.2142696380615234,32.16738510131836,31.869197845458984,-0.0,-0.0,-0.0,-0.0,off
2.1,24.300573348999023,7.916594505310059,19.584819793701172,1.7336739301681519,1.2662100791931152,32.19868850708008,31.897050857543945,0.0,-0.0,-0.0,0.0,off
2.12,24.298376083374023,7.8420000076293945,19.65958595275879,1.7682536840438843,1.316414475440979,32.224327087402344,31.92515754699707,-0.0,-0.0,-0.0,-0.0,off
2.14,24.31149673461914,7.763759613037109,19.73880958557129,1.7939212322235107,1.3641650676727295,32.26368713378906,31.954776763916016,-0.0,-0.0,-0.0,-0.0,off
2.16,24.258996963500977,7.677370071411133,19.79583168029785,1.8222094774246216,1.409969449043274,32.23842239379883,31.979230880737305,-0.0,-0.0,-0.0,-0.0,off
2.18,24.303329467773438,7.6519317626953125,19.840391159057617,1.8660539388656616,1.4555778503417969,32.29310989379883,32.007286071777344,-0.0,-0.0,-0.0,-0.0,off
2.2,24.336978912353516,7.561641216278076,19.89565086364746,1.9084781408309937,1.5008678436279297,32.33115768432617,32.03657150268555,0.0,-0.0,-0.0,0.0,off
2.22,24.395572662353516,7.480125427246094,19.96586036682129,1.9607536792755127,1.5468562841415405,32.399566650390625,32.069976806640625,-0.0,-0.0,-0.0,-0.0,off
2.24,24.39373016357422,7.41682243347168,20.03972816467285,2.001801013946533,1.592350721359253,32.42921447753906,32.10322570800781,-0.0,-0.0,-0.0,-0.0,off
2.2600000000000002,24.391923904418945,7.2806196212768555,20.09761619567871,2.038180351257324,1.63693368434906,32.43281555175781,32.133487701416016,-0.0,-0.0,-0.0,-0.0,off
2.2800000000000002,24.361309051513672,7.204155921936035,20.132049560546875,2.074774742126465,1.6807177066802979,32.41408157348633,32.15904998779297,-0.0,-0.0,-0.0,-0.0,off
2.3000000000000003,24.35097312927246,7.160512924194336,20.17015266418457,2.1077592372894287,1.7234218120574951,32.42033004760742,32.182960510253906,-0.0,-0.0,-0.0,-0.0,off
2.32,24.309959411621094,7.081366539001465,20.229494094848633,2.1243133544921875,1.7635109424591064,32.40913772583008,32.203453063964844,-0.0,-0.0,-0.0,-0.0,off
2.34,24.28630256652832,7.029799938201904,20.285429000854492,2.1378519535064697,1.8009449243545532,32.415138244628906,32.22266387939453,-0.0,-0.0,-0.0,-0.0,off
2.36,24.29894256591797,6.996896266937256,20.29099464416504,2.1586251258850098,1.8367129564285278,32.42097473144531,32.24081802368164,-0.0,-0.0,-0.0,-0.0,off
2.38,24.286300659179688,6.955225944519043,20.342321395874023,2.177189350128174,1.8707605600357056,32.43470001220703,32.25867462158203,-0.0,-0.0,-0.0,-0.0,off
2.4,24.265026092529297,6.900915145874023,20.371511459350586,2.186340093612671,1.9023184776306152,32.42549133300781,32.27394485473633,-0.0,0.0,-0.0,-0.0,off
2.42,24.268186569213867,6.811178207397461,20.402225494384766,2.1937992572784424,1.9314664602279663,32.428192138671875,32.28798294067383,-0.0,-0.0,-0.0,-0.0,off
2.44,24.26778221130371,6.783604621887207,20.42520523071289,2.197625160217285,1.9580823183059692,32.43657684326172,32.301631927490234,-0.0,-0.0,-0.0,-0.0,off
2.46,24.295269012451172,6.700004577636719,20.425535202026367,2.215449333190918,1.9838190078735352,32.43998718261719,32.31431579589844,0.0,0.0,-0.0,0.0,off
2.48,24.310535430908203,6.684840679168701,20.44080352783203,2.2245914936065674,2.0078961849212646,32.45790481567383,32.327701568603516,0.0,0.0,-0.0,0.0,off
2.5,24.315601348876953,6.596114635467529,20.440793991088867,2.2335267066955566,2.03045916557312,32.443538665771484,32.338321685791016,-0.0,-0.0,-0.0,-0.0,off
2.52,24.372825622558594,6.496304512023926,20.441633224487305,2.2496256828308105,2.0523757934570312,32.46685791015625,32.35019302368164,-0.0,-0.0,-0.0,-0.0,off
2.54,24.447343826293945,6.463132381439209,20.43907356262207,2.265296459197998,2.0736677646636963,32.514617919921875,32.36577606201172,-0.0,-0.0,-0.0,-0.0,off
2.56,24.48023223876953,6.444876194000244,20.474531173706055,2.2565698623657227,2.0919580459594727,32.558021545410156,32.38425064086914,-0.0,0.0,-0.0,-0.0,off
2.58,24.43769073486328,6.3723883628845215,20.49028205871582,2.2433481216430664,2.1070969104766846,32.52168273925781,32.39724349975586,-0.0,-0.0,-0.0,-0.0,off
2.6,24.44061851501465,6.344101428985596,20.497648239135742,2.2282826900482178,2.119215488433838,32.52299118041992,32.40915298461914,-0.0,-0.0,-0.0,-0.0,off
2.62,24.447280883789062,6.3385467529296875,20.488954544067383,2.2271063327789307,2.130004644393921,32.52143859863281,32.41984176635742,0.0,-0.0,-0.0,0.0,off
2.64,24.439302444458008,6.330852508544922,20.488840103149414,2.228908061981201,2.139894962310791,32.51387023925781,32.42879104614258,0.0,-0.0,-0.0,0.0,off
2.66,24.457374572753906,6.321633338928223,20.49616050720215,2.2285397052764893,2.148759365081787,32.5302734375,32.438560485839844,-0.0,-0.0,-0.0,-0.0,off
2.68,24.456310272216797,6.347067832946777,20.49131202697754,2.219169855117798,2.1558003425598145,32.5313720703125,32.447566986083984,-0.0,-0.0,-0.0,-0.0,off
2.7,24.468441009521484,6.328979969024658,20.50324821472168,2.217052698135376,2.1619255542755127,32.544490814208984,32.45701217651367,-0.0,-0.0,-0.0,-0.0,off
2.72,24.48842430114746,6.270143032073975,20.500804901123047,2.2178778648376465,2.167520761489868,32.546592712402344,32.46570587158203,-0.0,-0.0,-0.0,-0.0,off
2.74,24.51498794555664,6.282612323760986,20.49941635131836,2.22935152053833,2.173703670501709,32.568111419677734,32.47574234008789,-0.0,-0.0,-0.0,-0.0,off
2.7600000000000002,24.507503509521484,6.294665336608887,20.51004981994629,2.2176294326782227,2.178096294403076,32.571502685546875,32.485164642333984,-0.0,-0.0,-0.0,-0.0,off
2.7800000000000002,24.51812744140625,6.227686405181885,20.516868591308594,2.2181220054626465,2.182098865509033,32.57091522216797,32.493553161621094,-0.0,0.0,-0.0,-0.0,off
2.8000000000000003,24.548377990722656,6.190624713897705,20.5330867767334,2.217240333557129,2.185612916946411,32.59684371948242,32.50368881225586,-0.0,-0.0,-0.0,-0.0,off
2.82,24.516708374023438,6.20186710357666,20.549070358276367,2.211632251739502,2.1882147789001465,32.5852165222168,32.511695861816406,-0.0,-0.0,-0.0,-0.0,off
2.84,24.51274299621582,6.153831481933594,20.57819938659668,2.2087481021881104,2.190268039703369,32.59151077270508,32.519508361816406,-0.0,-0.0,-0.0,-0.0,off
2.86,24.525230407714844,6.168830394744873,20.571863174438477,2.211108922958374,2.192352056503296,32.59973907470703,32.52740478515625,-0.0,-0.0,-0.0,-0.0,off
2.88,24.54172706604004,6.145357131958008,20.558765411376953,2.215261936187744,2.194643020629883,32.599456787109375,32.53449630737305,-0.0,-0.0,-0.0,-0.0,off
2.9,24.5278263092041,6.149812698364258,20.557849884033203,2.226149559020996,2.19779372215271,32.589256286621094,32.53988265991211,-0.0,-0.0,-0.0,-0.0,off
2.92,24.537405014038086,6.190484523773193,20.560667037963867,2.227355718612671,2.2007498741149902,32.60594177246094,32.54643630981445,-0.0,0.0,-0.0,-0.0,off
2.94,24.54402732849121,6.178783416748047,20.546735763549805,2.2342746257781982,2.2041022777557373,32.59992218017578,32.55174255371094,-0.0,0.0,-0.0,-0.0,off
2.96,24.509817123413086,6.120308876037598,20.547388076782227,2.2308316230773926,2.206775188446045,32.56354522705078,32.5528564453125,-0.0,-0.0,-0.0,-0.0,off
2.98,24.493913650512695,6.1528520584106445,20.530786514282227,2.23873233795166,2.209970712661743,32.54723358154297,32.5522575378418,-0.0,-0.0,-0.0,-0.0,off
3.0,24.487823486328125,6.1842241287231445,20.536020278930664,2.2309701442718506,2.2120707035064697,32.55189895629883,32.55220413208008,-0.0,-0.0,-0.0,-0.0,off
3.02,24.45901107788086,6.143694877624512,20.514089584350586,2.228382110595703,2.2137017250061035,32.50870895385742,32.547828674316406,-0.0,0.0,-0.0,-0.0,off
3.04,24.445953369140625,6.1719160079956055,20.501005172729492,2.2262320518493652,2.2149546146392822,32.495975494384766,32.54262924194336,-0.0,0.0,-0.0,-0.0,off
3.06,24.454893112182617,6.127704620361328,20.4647159576416,2.2399702072143555,2.217456102371216,32.47145080566406,32.535491943359375,-0.0,-0.0,-0.0,-0.0,off
3.08,24.45869255065918,6.131246566772461,20.44041633605957,2.250898838043213,2.2208003997802734,32.45967483520508,32.527896881103516,-0.0,-0.0,-0.0,-0.0,off
3.1,24.440650939941406,6.147178649902344,20.4180908203125,2.2549071311950684,2.2242109775543213,32.435035705566406,32.51860046386719,-0.0,-0.0,-0.0,-0.0,off
3.12,24.388235092163086,6.138594150543213,20.387941360473633,2.2557711601257324,2.2273669242858887,32.374935150146484,32.50422668457031,-0.0,-0.0,-0.0,-0.0,off
3.14,24.334802627563477,6.087353706359863,20.363805770874023,2.252279281616211,2.229857921600342,32.30979919433594,32.484771728515625,-0.0,-0.0,-0.0,-0.0,off
3.16,24.259998321533203,6.084647178649902,20.30423927307129,2.2540693283081055,2.232279062271118,32.21540832519531,32.457828521728516,-0.0,-0.0,-0.0,-0.0,off
3.18,24.277355194091797,6.121262550354004,20.24517250061035,2.2651889324188232,2.235569953918457,32.1982421875,32.43186569213867,-0.0,-0.0,-0.0,-0.0,off
3.2,24.201995849609375,6.162896156311035,20.19828987121582,2.265043020248413,2.2385172843933105,32.11991500854492,32.400665283203125,-0.0,-0.0,-0.0,-0.0,off
3.22,24.169374465942383,6.127673149108887,20.136789321899414,2.2696919441223145,2.2416348457336426,32.04991912841797,32.36558532714844,-0.0,-0.0,-0.0,-0.0,off
